"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.5855e-05,2.9956e-06,-2.6328e-06,1,0,10,1,0
0.76227,2.8737e-05,-1.0339e-05,1,0.002,10,1,0.002
1.5246,5.4479e-05,-1.8045e-05,1,0.004,10,1,0.004
2.2868,8.0221e-05,-2.5752e-05,1,0.006,10,1,0.006
3.0491,0.00010596,-3.3458e-05,1,0.008,10,1,0.008
3.8114,0.0001317,-4.1164e-05,1,0.01,10,1,0.01
4.5737,0.00015745,-4.887e-05,1,0.012,10,1,0.012
5.336,0.00018319,-5.6577e-05,1,0.014,10,1,0.014
6.0982,0.00020893,-6.4283e-05,1,0.016,10,1,0.016
6.8605,0.00023467,-7.1989e-05,1,0.018,10,1,0.018
7.6228,0.00026041,-7.9695e-05,1,0.02,10,1,0.02
8.2547,0.00027728,-7.7576e-05,1,0.022,10,1,0.022
8.8866,0.00029415,-7.5456e-05,1,0.024,10,1,0.024
9.5185,0.00031102,-7.3336e-05,1,0.026,10,1,0.026
10.15,0.00032788,-7.1216e-05,1,0.028,10,1,0.028
10.782,0.00034475,-6.9096e-05,1,0.03,10,1,0.03
11.414,0.00036162,-6.6977e-05,1,0.032,10,1,0.032
12.046,0.00037849,-6.4857e-05,1,0.034,10,1,0.034
12.678,0.00039535,-6.2737e-05,1,0.036,10,1,0.036
13.31,0.00041222,-6.0617e-05,1,0.038,10,1,0.038
13.942,0.00042909,-5.8497e-05,1,0.04,10,1,0.04
14.455,0.00043932,-5.0427e-05,1,0.042,10,1,0.042
14.967,0.00044955,-4.2357e-05,1,0.044,10,1,0.044
15.48,0.00045979,-3.4287e-05,1,0.046,10,1,0.046
15.993,0.00047002,-2.6216e-05,1,0.048,10,1,0.048
16.506,0.00048025,-1.8146e-05,1,0.05,10,1,0.05
17.019,0.00049049,-1.0076e-05,1,0.052,10,1,0.052
17.532,0.00050072,-2.0055e-06,1,0.054,10,1,0.054
18.044,0.00051095,6.0648e-06,1,0.056,10,1,0.056
18.557,0.00052119,1.4135e-05,1,0.058,10,1,0.058
19.07,0.00053142,2.2205e-05,1,0.06,10,1,0.06
19.475,0.00053696,3.3224e-05,1,0.062,10,1,0.062
19.88,0.00054251,4.4243e-05,1,0.064,10,1,0.064
20.285,0.00054806,5.5262e-05,1,0.066,10,1,0.066
20.69,0.0005536,6.6282e-05,1,0.068,10,1,0.068
21.095,0.00055915,7.7301e-05,1,0.07,10,1,0.07
21.5,0.0005647,8.832e-05,1,0.072,10,1,0.072
21.905,0.00057024,9.9339e-05,1,0.074,10,1,0.074
22.31,0.00057579,0.00011036,1,0.076,10,1,0.076
22.715,0.00058133,0.00012138,1,0.078,10,1,0.078
23.12,0.00058688,0.0001324,1,0.08,10,1,0.08
23.429,0.0005891,0.00014331,1,0.082,10,1,0.082
23.737,0.00059132,0.00015422,1,0.084,10,1,0.084
24.046,0.00059353,0.00016513,1,0.086,10,1,0.086
24.354,0.00059575,0.00017604,1,0.088,10,1,0.088
24.663,0.00059797,0.00018695,1,0.09,10,1,0.09
24.971,0.00060019,0.00019787,1,0.092,10,1,0.092
25.28,0.00060241,0.00020878,1,0.094,10,1,0.094
25.588,0.00060462,0.00021969,1,0.096,10,1,0.096
25.897,0.00060684,0.0002306,1,0.098,10,1,0.098
26.205,0.00060906,0.00024151,1,0.1,10,1,0.1
26.428,0.00060915,0.00025002,1,0.102,10,1,0.102
26.651,0.00060924,0.00025852,1,0.104,10,1,0.104
26.874,0.00060934,0.00026703,1,0.106,10,1,0.106
27.097,0.00060943,0.00027553,1,0.108,10,1,0.108
27.319,0.00060952,0.00028404,1,0.11,10,1,0.11
27.542,0.00060962,0.00029254,1,0.112,10,1,0.112
27.765,0.00060971,0.00030105,1,0.114,10,1,0.114
27.988,0.0006098,0.00030955,1,0.116,10,1,0.116
28.211,0.00060989,0.00031805,1,0.118,10,1,0.118
28.433,0.00060999,0.00032656,1,0.12,10,1,0.12
28.581,0.00060898,0.00033124,1,0.122,10,1,0.122
28.728,0.00060797,0.00033591,1,0.124,10,1,0.124
28.876,0.00060696,0.00034059,1,0.126,10,1,0.126
29.023,0.00060595,0.00034526,1,0.128,10,1,0.128
29.171,0.00060494,0.00034994,1,0.13,10,1,0.13
29.318,0.00060393,0.00035462,1,0.132,10,1,0.132
29.466,0.00060292,0.00035929,1,0.134,10,1,0.134
29.614,0.00060191,0.00036397,1,0.136,10,1,0.136
29.761,0.00060091,0.00036864,1,0.138,10,1,0.138
29.909,0.0005999,0.00037332,1,0.14,10,1,0.14
29.991,0.0005986,0.00037355,1,0.142,10,1,0.142
30.073,0.00059731,0.00037377,1,0.144,10,1,0.144
30.155,0.00059601,0.000374,1,0.146,10,1,0.146
30.237,0.00059472,0.00037422,1,0.148,10,1,0.148
30.319,0.00059342,0.00037445,1,0.15,10,1,0.15
30.401,0.00059213,0.00037468,1,0.152,10,1,0.152
30.483,0.00059084,0.0003749,1,0.154,10,1,0.154
30.566,0.00058954,0.00037513,1,0.156,10,1,0.156
30.648,0.00058825,0.00037535,1,0.158,10,1,0.158
30.73,0.00058695,0.00037558,1,0.16,10,1,0.16
30.756,0.00058598,0.00037138,1,0.162,10,1,0.162
30.782,0.000585,0.00036718,1,0.164,10,1,0.164
30.808,0.00058403,0.00036298,1,0.166,10,1,0.166
30.834,0.00058305,0.00035878,1,0.168,10,1,0.168
30.86,0.00058208,0.00035458,1,0.17,10,1,0.17
30.886,0.00058111,0.00035038,1,0.172,10,1,0.172
30.912,0.00058013,0.00034618,1,0.174,10,1,0.174
30.938,0.00057916,0.00034198,1,0.176,10,1,0.176
30.965,0.00057818,0.00033778,1,0.178,10,1,0.178
30.991,0.00057721,0.00033358,1,0.18,10,1,0.18
30.969,0.00057696,0.00032542,1,0.182,10,1,0.182
30.948,0.00057671,0.00031725,1,0.184,10,1,0.184
30.927,0.00057646,0.00030908,1,0.186,10,1,0.186
30.906,0.00057621,0.00030092,1,0.188,10,1,0.188
30.885,0.00057596,0.00029275,1,0.19,10,1,0.19
30.863,0.00057572,0.00028459,1,0.192,10,1,0.192
30.842,0.00057547,0.00027642,1,0.194,10,1,0.194
30.821,0.00057522,0.00026826,1,0.196,10,1,0.196
30.8,0.00057497,0.00026009,1,0.198,10,1,0.198
30.779,0.00057472,0.00025192,1,0.2,10,1,0.2
30.718,0.00057543,0.0002405,1,0.202,10,1,0.202
30.658,0.00057614,0.00022908,1,0.204,10,1,0.204
30.598,0.00057684,0.00021765,1,0.206,10,1,0.206
30.537,0.00057755,0.00020623,1,0.208,10,1,0.208
30.477,0.00057825,0.0001948,1,0.21,10,1,0.21
30.416,0.00057896,0.00018338,1,0.212,10,1,0.212
30.356,0.00057967,0.00017195,1,0.214,10,1,0.214
30.296,0.00058037,0.00016053,1,0.216,10,1,0.216
30.235,0.00058108,0.00014911,1,0.218,10,1,0.218
30.175,0.00058178,0.00013768,1,0.22,10,1,0.22
30.083,0.00058353,0.00012382,1,0.222,10,1,0.222
29.991,0.00058527,0.00010995,1,0.224,10,1,0.224
29.898,0.00058701,9.609e-05,1,0.226,10,1,0.226
29.806,0.00058875,8.2226e-05,1,0.228,10,1,0.228
29.714,0.00059049,6.8362e-05,1,0.23,10,1,0.23
29.622,0.00059223,5.4498e-05,1,0.232,10,1,0.232
29.53,0.00059397,4.0634e-05,1,0.234,10,1,0.234
29.438,0.00059571,2.6769e-05,1,0.236,10,1,0.236
29.346,0.00059745,1.2905e-05,1,0.238,10,1,0.238
29.253,0.00059919,-9.5874e-07,1,0.24,10,1,0.24
29.136,0.00060193,-1.6424e-05,1,0.242,10,1,0.242
29.019,0.00060467,-3.1889e-05,1,0.244,10,1,0.244
28.902,0.0006074,-4.7355e-05,1,0.246,10,1,0.246
28.785,0.00061014,-6.282e-05,1,0.248,10,1,0.248
28.668,0.00061288,-7.8285e-05,1,0.25,10,1,0.25
28.551,0.00061561,-9.3751e-05,1,0.252,10,1,0.252
28.433,0.00061835,-0.00010922,1,0.254,10,1,0.254
28.316,0.00062109,-0.00012468,1,0.256,10,1,0.256
28.199,0.00062382,-0.00014015,1,0.258,10,1,0.258
28.082,0.00062656,-0.00015561,1,0.26,10,1,0.26
27.946,0.00063017,-0.00017188,1,0.262,10,1,0.262
27.81,0.00063378,-0.00018814,1,0.264,10,1,0.264
27.674,0.00063738,-0.00020441,1,0.266,10,1,0.266
27.538,0.00064099,-0.00022067,1,0.268,10,1,0.268
27.401,0.0006446,-0.00023694,1,0.27,10,1,0.27
27.265,0.0006482,-0.0002532,1,0.272,10,1,0.272
27.129,0.00065181,-0.00026947,1,0.274,10,1,0.274
26.993,0.00065542,-0.00028573,1,0.276,10,1,0.276
26.857,0.00065902,-0.00030199,1,0.278,10,1,0.278
26.721,0.00066263,-0.00031826,1,0.28,10,1,0.28
26.571,0.00066692,-0.0003346,1,0.282,10,1,0.282
26.422,0.00067122,-0.00035093,1,0.284,10,1,0.284
26.272,0.00067551,-0.00036727,1,0.286,10,1,0.286
26.122,0.0006798,-0.0003836,1,0.288,10,1,0.288
25.973,0.00068409,-0.00039994,1,0.29,10,1,0.29
25.823,0.00068838,-0.00041628,1,0.292,10,1,0.292
25.674,0.00069268,-0.00043261,1,0.294,10,1,0.294
25.524,0.00069697,-0.00044895,1,0.296,10,1,0.296
25.374,0.00070126,-0.00046528,1,0.298,10,1,0.298
25.225,0.00070555,-0.00048162,1,0.3,10,1,0.3
25.066,0.00071031,-0.0004974,1,0.302,10,1,0.302
24.908,0.00071507,-0.00051317,1,0.304,10,1,0.304
24.749,0.00071982,-0.00052895,1,0.306,10,1,0.306
24.591,0.00072458,-0.00054473,1,0.308,10,1,0.308
24.432,0.00072934,-0.00056051,1,0.31,10,1,0.31
24.274,0.0007341,-0.00057628,1,0.312,10,1,0.312
24.115,0.00073886,-0.00059206,1,0.314,10,1,0.314
23.957,0.00074361,-0.00060784,1,0.316,10,1,0.316
23.798,0.00074837,-0.00062361,1,0.318,10,1,0.318
23.64,0.00075313,-0.00063939,1,0.32,10,1,0.32
23.477,0.00075812,-0.00065409,1,0.322,10,1,0.322
23.314,0.00076311,-0.00066879,1,0.324,10,1,0.324
23.151,0.0007681,-0.00068348,1,0.326,10,1,0.326
22.987,0.00077309,-0.00069818,1,0.328,10,1,0.328
22.824,0.00077808,-0.00071288,1,0.33,10,1,0.33
22.661,0.00078307,-0.00072758,1,0.332,10,1,0.332
22.498,0.00078806,-0.00074227,1,0.334,10,1,0.334
22.335,0.00079305,-0.00075697,1,0.336,10,1,0.336
22.171,0.00079804,-0.00077167,1,0.338,10,1,0.338
22.008,0.00080303,-0.00078637,1,0.34,10,1,0.34
21.844,0.00080803,-0.00079958,1,0.342,10,1,0.342
21.68,0.00081302,-0.0008128,1,0.344,10,1,0.344
21.515,0.00081802,-0.00082601,1,0.346,10,1,0.346
21.351,0.00082301,-0.00083922,1,0.348,10,1,0.348
21.186,0.00082801,-0.00085244,1,0.35,10,1,0.35
21.022,0.000833,-0.00086565,1,0.352,10,1,0.352
20.858,0.000838,-0.00087887,1,0.354,10,1,0.354
20.693,0.00084299,-0.00089208,1,0.356,10,1,0.356
20.529,0.00084798,-0.00090529,1,0.358,10,1,0.358
20.364,0.00085298,-0.00091851,1,0.36,10,1,0.36
20.202,0.00085777,-0.00092994,1,0.362,10,1,0.362
20.039,0.00086255,-0.00094138,1,0.364,10,1,0.364
19.876,0.00086734,-0.00095282,1,0.366,10,1,0.366
19.714,0.00087213,-0.00096426,1,0.368,10,1,0.368
19.551,0.00087692,-0.00097569,1,0.37,10,1,0.37
19.388,0.0008817,-0.00098713,1,0.372,10,1,0.372
19.226,0.00088649,-0.00099857,1,0.374,10,1,0.374
19.063,0.00089128,-0.00101,1,0.376,10,1,0.376
18.9,0.00089607,-0.0010214,1,0.378,10,1,0.378
18.738,0.00090085,-0.0010329,1,0.38,10,1,0.38
18.579,0.00090525,-0.0010424,1,0.382,10,1,0.382
18.421,0.00090965,-0.0010518,1,0.384,10,1,0.384
18.262,0.00091404,-0.0010613,1,0.386,10,1,0.386
18.104,0.00091844,-0.0010708,1,0.388,10,1,0.388
17.945,0.00092283,-0.0010802,1,0.39,10,1,0.39
17.787,0.00092723,-0.0010897,1,0.392,10,1,0.392
17.628,0.00093163,-0.0010992,1,0.394,10,1,0.394
17.47,0.00093602,-0.0011087,1,0.396,10,1,0.396
17.311,0.00094042,-0.0011181,1,0.398,10,1,0.398
17.153,0.00094481,-0.0011276,1,0.4,10,1,0.4
17,0.00094867,-0.001135,1,0.402,10,1,0.402
16.848,0.00095252,-0.0011424,1,0.404,10,1,0.404
16.695,0.00095638,-0.0011498,1,0.406,10,1,0.406
16.543,0.00096023,-0.0011572,1,0.408,10,1,0.408
16.39,0.00096408,-0.0011647,1,0.41,10,1,0.41
16.238,0.00096794,-0.0011721,1,0.412,10,1,0.412
16.085,0.00097179,-0.0011795,1,0.414,10,1,0.414
15.933,0.00097564,-0.0011869,1,0.416,10,1,0.416
15.78,0.0009795,-0.0011943,1,0.418,10,1,0.418
15.628,0.00098335,-0.0012017,1,0.42,10,1,0.42
15.483,0.00098655,-0.001207,1,0.422,10,1,0.422
15.338,0.00098975,-0.0012124,1,0.424,10,1,0.424
15.193,0.00099294,-0.0012177,1,0.426,10,1,0.426
15.048,0.00099614,-0.0012231,1,0.428,10,1,0.428
14.903,0.00099934,-0.0012284,1,0.43,10,1,0.43
14.759,0.0010025,-0.0012337,1,0.432,10,1,0.432
14.614,0.0010057,-0.0012391,1,0.434,10,1,0.434
14.469,0.0010089,-0.0012444,1,0.436,10,1,0.436
14.324,0.0010121,-0.0012497,1,0.438,10,1,0.438
14.179,0.0010153,-0.0012551,1,0.44,10,1,0.44
14.043,0.0010178,-0.0012584,1,0.442,10,1,0.442
13.907,0.0010203,-0.0012617,1,0.444,10,1,0.444
13.77,0.0010227,-0.001265,1,0.446,10,1,0.446
13.634,0.0010252,-0.0012683,1,0.448,10,1,0.448
13.498,0.0010276,-0.0012716,1,0.45,10,1,0.45
13.362,0.0010301,-0.0012749,1,0.452,10,1,0.452
13.225,0.0010326,-0.0012782,1,0.454,10,1,0.454
13.089,0.001035,-0.0012815,1,0.456,10,1,0.456
12.953,0.0010375,-0.0012848,1,0.458,10,1,0.458
12.817,0.00104,-0.0012882,1,0.46,10,1,0.46
12.69,0.0010417,-0.0012895,1,0.462,10,1,0.462
12.563,0.0010433,-0.0012909,1,0.464,10,1,0.464
12.436,0.001045,-0.0012923,1,0.466,10,1,0.466
12.31,0.0010467,-0.0012937,1,0.468,10,1,0.468
12.183,0.0010484,-0.0012951,1,0.47,10,1,0.47
12.056,0.0010501,-0.0012965,1,0.472,10,1,0.472
11.929,0.0010518,-0.0012979,1,0.474,10,1,0.474
11.803,0.0010535,-0.0012993,1,0.476,10,1,0.476
11.676,0.0010552,-0.0013006,1,0.478,10,1,0.478
11.549,0.0010569,-0.001302,1,0.48,10,1,0.48
11.432,0.0010578,-0.0013016,1,0.482,10,1,0.482
11.315,0.0010587,-0.0013012,1,0.484,10,1,0.484
11.199,0.0010596,-0.0013009,1,0.486,10,1,0.486
11.082,0.0010605,-0.0013005,1,0.488,10,1,0.488
10.965,0.0010614,-0.0013001,1,0.49,10,1,0.49
10.848,0.0010623,-0.0012997,1,0.492,10,1,0.492
10.731,0.0010632,-0.0012993,1,0.494,10,1,0.494
10.614,0.0010641,-0.0012989,1,0.496,10,1,0.496
10.497,0.001065,-0.0012985,1,0.498,10,1,0.498
10.381,0.0010659,-0.0012981,1,0.5,10,1,0.5
10.274,0.0010661,-0.0012961,1,0.502,10,1,0.502
10.167,0.0010662,-0.0012941,1,0.504,10,1,0.504
10.06,0.0010663,-0.0012921,1,0.506,10,1,0.506
9.9537,0.0010665,-0.0012901,1,0.508,10,1,0.508
9.8469,0.0010666,-0.0012881,1,0.51,10,1,0.51
9.7402,0.0010668,-0.0012861,1,0.512,10,1,0.512
9.6335,0.0010669,-0.0012841,1,0.514,10,1,0.514
9.5268,0.0010671,-0.0012821,1,0.516,10,1,0.516
9.42,0.0010672,-0.0012801,1,0.518,10,1,0.518
