"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
17.644,0.00016219,0.0002582,1,0.33,10,1,0.33
17.646,0.00016239,0.00025592,1,0.332,10,1,0.332
17.649,0.00016259,0.00025364,1,0.334,10,1,0.334
17.651,0.00016279,0.00025135,1,0.336,10,1,0.336
17.654,0.00016298,0.00024907,1,0.338,10,1,0.338
17.656,0.00016318,0.00024679,1,0.34,10,1,0.34
17.652,0.00016342,0.00024391,1,0.342,10,1,0.342
17.647,0.00016367,0.00024103,1,0.344,10,1,0.344
17.643,0.00016391,0.00023815,1,0.346,10,1,0.346
17.638,0.00016416,0.00023528,1,0.348,10,1,0.348
17.634,0.0001644,0.0002324,1,0.35,10,1,0.35
17.629,0.00016464,0.00022952,1,0.352,10,1,0.352
17.625,0.00016489,0.00022665,1,0.354,10,1,0.354
17.621,0.00016513,0.00022377,1,0.356,10,1,0.356
17.616,0.00016537,0.00022089,1,0.358,10,1,0.358
17.612,0.00016562,0.00021801,1,0.36,10,1,0.36
17.601,0.0001659,0.00021463,1,0.362,10,1,0.362
17.591,0.00016619,0.00021125,1,0.364,10,1,0.364
17.58,0.00016648,0.00020786,1,0.366,10,1,0.366
17.57,0.00016676,0.00020448,1,0.368,10,1,0.368
17.559,0.00016705,0.0002011,1,0.37,10,1,0.37
17.548,0.00016734,0.00019771,1,0.372,10,1,0.372
17.538,0.00016762,0.00019433,1,0.374,10,1,0.374
17.527,0.00016791,0.00019095,1,0.376,10,1,0.376
17.517,0.0001682,0.00018756,1,0.378,10,1,0.378
17.506,0.00016848,0.00018418,1,0.38,10,1,0.38
17.49,0.00016881,0.00018039,1,0.382,10,1,0.382
17.474,0.00016913,0.0001766,1,0.384,10,1,0.384
17.458,0.00016945,0.00017281,1,0.386,10,1,0.386
17.442,0.00016978,0.00016901,1,0.388,10,1,0.388
17.427,0.0001701,0.00016522,1,0.39,10,1,0.39
17.411,0.00017043,0.00016143,1,0.392,10,1,0.392
17.395,0.00017075,0.00015764,1,0.394,10,1,0.394
17.379,0.00017107,0.00015385,1,0.396,10,1,0.396
17.363,0.0001714,0.00015006,1,0.398,10,1,0.398
17.347,0.00017172,0.00014627,1,0.4,10,1,0.4
17.326,0.00017208,0.00014217,1,0.402,10,1,0.402
17.306,0.00017244,0.00013807,1,0.404,10,1,0.404
17.285,0.00017279,0.00013398,1,0.406,10,1,0.406
17.264,0.00017315,0.00012988,1,0.408,10,1,0.408
17.244,0.00017351,0.00012578,1,0.41,10,1,0.41
17.223,0.00017386,0.00012169,1,0.412,10,1,0.412
17.202,0.00017422,0.00011759,1,0.414,10,1,0.414
17.182,0.00017458,0.00011349,1,0.416,10,1,0.416
17.161,0.00017493,0.0001094,1,0.418,10,1,0.418
17.14,0.00017529,0.0001053,1,0.42,10,1,0.42
17.116,0.00017567,0.000101,1,0.422,10,1,0.422
17.091,0.00017606,9.6704e-05,1,0.424,10,1,0.424
17.066,0.00017644,9.2406e-05,1,0.426,10,1,0.426
17.042,0.00017682,8.8108e-05,1,0.428,10,1,0.428
17.017,0.00017721,8.3811e-05,1,0.43,10,1,0.43
16.992,0.00017759,7.9513e-05,1,0.432,10,1,0.432
16.968,0.00017797,7.5215e-05,1,0.434,10,1,0.434
16.943,0.00017836,7.0917e-05,1,0.436,10,1,0.436
16.918,0.00017874,6.6619e-05,1,0.438,10,1,0.438
16.894,0.00017912,6.2321e-05,1,0.44,10,1,0.44
16.866,0.00017953,5.7923e-05,1,0.442,10,1,0.442
16.837,0.00017993,5.3524e-05,1,0.444,10,1,0.444
16.809,0.00018034,4.9125e-05,1,0.446,10,1,0.446
16.781,0.00018074,4.4727e-05,1,0.448,10,1,0.448
16.753,0.00018115,4.0328e-05,1,0.45,10,1,0.45
16.725,0.00018155,3.593e-05,1,0.452,10,1,0.452
16.697,0.00018196,3.1531e-05,1,0.454,10,1,0.454
16.669,0.00018236,2.7133e-05,1,0.456,10,1,0.456
16.641,0.00018277,2.2734e-05,1,0.458,10,1,0.458
16.613,0.00018317,1.8335e-05,1,0.46,10,1,0.46
16.582,0.00018359,1.3931e-05,1,0.462,10,1,0.462
16.551,0.00018401,9.5265e-06,1,0.464,10,1,0.464
16.52,0.00018443,5.122e-06,1,0.466,10,1,0.466
16.489,0.00018485,7.1751e-07,1,0.468,10,1,0.468
16.458,0.00018527,-3.687e-06,1,0.47,10,1,0.47
16.427,0.00018569,-8.0915e-06,1,0.472,10,1,0.472
16.396,0.00018611,-1.2496e-05,1,0.474,10,1,0.474
16.365,0.00018653,-1.6901e-05,1,0.476,10,1,0.476
16.334,0.00018695,-2.1305e-05,1,0.478,10,1,0.478
16.303,0.00018737,-2.5709e-05,1,0.48,10,1,0.48
16.27,0.0001878,-3.0033e-05,1,0.482,10,1,0.482
16.237,0.00018823,-3.4356e-05,1,0.484,10,1,0.484
16.203,0.00018866,-3.8679e-05,1,0.486,10,1,0.486
16.17,0.00018909,-4.3002e-05,1,0.488,10,1,0.488
16.137,0.00018952,-4.7326e-05,1,0.49,10,1,0.49
16.104,0.00018995,-5.1649e-05,1,0.492,10,1,0.492
16.07,0.00019038,-5.5972e-05,1,0.494,10,1,0.494
16.037,0.00019081,-6.0295e-05,1,0.496,10,1,0.496
16.004,0.00019124,-6.4618e-05,1,0.498,10,1,0.498
15.971,0.00019167,-6.8942e-05,1,0.5,10,1,0.5
15.935,0.00019211,-7.3105e-05,1,0.502,10,1,0.502
15.9,0.00019254,-7.7269e-05,1,0.504,10,1,0.504
15.865,0.00019298,-8.1432e-05,1,0.506,10,1,0.506
15.83,0.00019341,-8.5596e-05,1,0.508,10,1,0.508
15.795,0.00019385,-8.976e-05,1,0.51,10,1,0.51
15.76,0.00019428,-9.3923e-05,1,0.512,10,1,0.512
15.725,0.00019472,-9.8087e-05,1,0.514,10,1,0.514
15.69,0.00019515,-0.00010225,1,0.516,10,1,0.516
15.655,0.00019559,-0.00010641,1,0.518,10,1,0.518
15.62,0.00019602,-0.00011058,1,0.52,10,1,0.52
15.583,0.00019646,-0.00011451,1,0.522,10,1,0.522
15.547,0.00019689,-0.00011845,1,0.524,10,1,0.524
15.51,0.00019733,-0.00012238,1,0.526,10,1,0.526
15.474,0.00019776,-0.00012632,1,0.528,10,1,0.528
15.438,0.0001982,-0.00013026,1,0.53,10,1,0.53
15.401,0.00019864,-0.00013419,1,0.532,10,1,0.532
15.365,0.00019907,-0.00013813,1,0.534,10,1,0.534
15.328,0.00019951,-0.00014206,1,0.536,10,1,0.536
15.292,0.00019994,-0.000146,1,0.538,10,1,0.538
15.255,0.00020038,-0.00014993,1,0.54,10,1,0.54
15.218,0.00020081,-0.00015358,1,0.542,10,1,0.542
15.181,0.00020124,-0.00015723,1,0.544,10,1,0.544
15.143,0.00020168,-0.00016088,1,0.546,10,1,0.546
15.106,0.00020211,-0.00016453,1,0.548,10,1,0.548
15.069,0.00020254,-0.00016818,1,0.55,10,1,0.55
15.031,0.00020297,-0.00017183,1,0.552,10,1,0.552
14.994,0.0002034,-0.00017548,1,0.554,10,1,0.554
14.957,0.00020384,-0.00017913,1,0.556,10,1,0.556
14.919,0.00020427,-0.00018278,1,0.558,10,1,0.558
14.882,0.0002047,-0.00018643,1,0.56,10,1,0.56
14.844,0.00020512,-0.00018975,1,0.562,10,1,0.562
14.806,0.00020555,-0.00019306,1,0.564,10,1,0.564
14.768,0.00020598,-0.00019638,1,0.566,10,1,0.566
14.73,0.0002064,-0.00019969,1,0.568,10,1,0.568
14.693,0.00020683,-0.00020301,1,0.57,10,1,0.57
14.655,0.00020725,-0.00020632,1,0.572,10,1,0.572
14.617,0.00020768,-0.00020964,1,0.574,10,1,0.574
14.579,0.0002081,-0.00021295,1,0.576,10,1,0.576
14.541,0.00020853,-0.00021627,1,0.578,10,1,0.578
14.503,0.00020895,-0.00021959,1,0.58,10,1,0.58
14.465,0.00020937,-0.00022253,1,0.582,10,1,0.582
14.427,0.00020978,-0.00022547,1,0.584,10,1,0.584
14.389,0.0002102,-0.00022841,1,0.586,10,1,0.586
14.351,0.00021061,-0.00023136,1,0.588,10,1,0.588
14.313,0.00021103,-0.0002343,1,0.59,10,1,0.59
14.275,0.00021144,-0.00023724,1,0.592,10,1,0.592
14.237,0.00021186,-0.00024018,1,0.594,10,1,0.594
14.199,0.00021227,-0.00024313,1,0.596,10,1,0.596
14.161,0.00021269,-0.00024607,1,0.598,10,1,0.598
14.123,0.0002131,-0.00024901,1,0.6,10,1,0.6
14.085,0.0002135,-0.00025155,1,0.602,10,1,0.602
14.047,0.00021391,-0.00025409,1,0.604,10,1,0.604
14.009,0.00021431,-0.00025663,1,0.606,10,1,0.606
13.971,0.00021471,-0.00025917,1,0.608,10,1,0.608
13.933,0.00021511,-0.00026171,1,0.61,10,1,0.61
13.895,0.00021552,-0.00026425,1,0.612,10,1,0.612
13.857,0.00021592,-0.00026679,1,0.614,10,1,0.614
13.82,0.00021632,-0.00026934,1,0.616,10,1,0.616
13.782,0.00021672,-0.00027188,1,0.618,10,1,0.618
13.744,0.00021712,-0.00027442,1,0.62,10,1,0.62
13.706,0.00021751,-0.00027653,1,0.622,10,1,0.622
13.669,0.0002179,-0.00027865,1,0.624,10,1,0.624
13.632,0.00021829,-0.00028077,1,0.626,10,1,0.626
13.594,0.00021868,-0.00028289,1,0.628,10,1,0.628
13.557,0.00021906,-0.000285,1,0.63,10,1,0.63
13.519,0.00021945,-0.00028712,1,0.632,10,1,0.632
13.482,0.00021984,-0.00028924,1,0.634,10,1,0.634
13.444,0.00022023,-0.00029136,1,0.636,10,1,0.636
13.407,0.00022061,-0.00029347,1,0.638,10,1,0.638
13.37,0.000221,-0.00029559,1,0.64,10,1,0.64
13.333,0.00022137,-0.00029727,1,0.642,10,1,0.642
13.296,0.00022174,-0.00029895,1,0.644,10,1,0.644
13.26,0.00022211,-0.00030064,1,0.646,10,1,0.646
13.223,0.00022249,-0.00030232,1,0.648,10,1,0.648
13.186,0.00022286,-0.000304,1,0.65,10,1,0.65
13.149,0.00022323,-0.00030568,1,0.652,10,1,0.652
13.113,0.0002236,-0.00030736,1,0.654,10,1,0.654
13.076,0.00022397,-0.00030904,1,0.656,10,1,0.656
13.039,0.00022434,-0.00031072,1,0.658,10,1,0.658
13.003,0.00022471,-0.00031241,1,0.66,10,1,0.66
12.967,0.00022506,-0.00031364,1,0.662,10,1,0.662
12.931,0.00022542,-0.00031488,1,0.664,10,1,0.664
12.896,0.00022577,-0.00031612,1,0.666,10,1,0.666
12.86,0.00022612,-0.00031736,1,0.668,10,1,0.668
12.824,0.00022648,-0.0003186,1,0.67,10,1,0.67
12.789,0.00022683,-0.00031984,1,0.672,10,1,0.672
12.753,0.00022718,-0.00032108,1,0.674,10,1,0.674
12.717,0.00022753,-0.00032232,1,0.676,10,1,0.676
12.682,0.00022789,-0.00032356,1,0.678,10,1,0.678
12.646,0.00022824,-0.0003248,1,0.68,10,1,0.68
12.611,0.00022857,-0.0003256,1,0.682,10,1,0.682
12.577,0.00022891,-0.0003264,1,0.684,10,1,0.684
12.542,0.00022924,-0.00032719,1,0.686,10,1,0.686
12.508,0.00022958,-0.00032799,1,0.688,10,1,0.688
12.473,0.00022991,-0.00032879,1,0.69,10,1,0.69
12.439,0.00023024,-0.00032959,1,0.692,10,1,0.692
12.405,0.00023058,-0.00033039,1,0.694,10,1,0.694
12.37,0.00023091,-0.00033118,1,0.696,10,1,0.696
12.336,0.00023124,-0.00033198,1,0.698,10,1,0.698
12.301,0.00023158,-0.00033278,1,0.7,10,1,0.7
12.268,0.00023189,-0.00033314,1,0.702,10,1,0.702
12.235,0.00023221,-0.0003335,1,0.704,10,1,0.704
12.202,0.00023252,-0.00033386,1,0.706,10,1,0.706
12.169,0.00023283,-0.00033423,1,0.708,10,1,0.708
12.136,0.00023315,-0.00033459,1,0.71,10,1,0.71
12.103,0.00023346,-0.00033495,1,0.712,10,1,0.712
12.07,0.00023377,-0.00033531,1,0.714,10,1,0.714
12.037,0.00023409,-0.00033567,1,0.716,10,1,0.716
12.004,0.0002344,-0.00033604,1,0.718,10,1,0.718
11.971,0.00023471,-0.0003364,1,0.72,10,1,0.72
11.939,0.00023501,-0.00033633,1,0.722,10,1,0.722
11.908,0.0002353,-0.00033627,1,0.724,10,1,0.724
11.876,0.00023559,-0.00033621,1,0.726,10,1,0.726
11.845,0.00023589,-0.00033614,1,0.728,10,1,0.728
11.813,0.00023618,-0.00033608,1,0.73,10,1,0.73
11.782,0.00023647,-0.00033602,1,0.732,10,1,0.732
11.75,0.00023677,-0.00033595,1,0.734,10,1,0.734
11.719,0.00023706,-0.00033589,1,0.736,10,1,0.736
11.687,0.00023735,-0.00033582,1,0.738,10,1,0.738
11.656,0.00023764,-0.00033576,1,0.74,10,1,0.74
11.626,0.00023792,-0.00033529,1,0.742,10,1,0.742
11.597,0.00023819,-0.00033481,1,0.744,10,1,0.744
11.567,0.00023846,-0.00033434,1,0.746,10,1,0.746
11.537,0.00023873,-0.00033386,1,0.748,10,1,0.748
11.508,0.000239,-0.00033339,1,0.75,10,1,0.75
11.478,0.00023928,-0.00033291,1,0.752,10,1,0.752
11.448,0.00023955,-0.00033244,1,0.754,10,1,0.754
11.418,0.00023982,-0.00033197,1,0.756,10,1,0.756
11.389,0.00024009,-0.00033149,1,0.758,10,1,0.758
11.359,0.00024036,-0.00033102,1,0.76,10,1,0.76
11.331,0.00024061,-0.00033015,1,0.762,10,1,0.762
11.304,0.00024086,-0.00032928,1,0.764,10,1,0.764
11.276,0.00024111,-0.00032841,1,0.766,10,1,0.766
11.248,0.00024136,-0.00032755,1,0.768,10,1,0.768
11.22,0.00024162,-0.00032668,1,0.77,10,1,0.77
11.192,0.00024187,-0.00032581,1,0.772,10,1,0.772
11.165,0.00024212,-0.00032494,1,0.774,10,1,0.774
11.137,0.00024237,-0.00032408,1,0.776,10,1,0.776
11.109,0.00024262,-0.00032321,1,0.778,10,1,0.778
11.081,0.00024287,-0.00032234,1,0.78,10,1,0.78
11.055,0.0002431,-0.0003211,1,0.782,10,1,0.782
11.03,0.00024333,-0.00031986,1,0.784,10,1,0.784
11.004,0.00024356,-0.00031862,1,0.786,10,1,0.786
10.978,0.00024378,-0.00031738,1,0.788,10,1,0.788
10.952,0.00024401,-0.00031614,1,0.79,10,1,0.79
10.927,0.00024424,-0.0003149,1,0.792,10,1,0.792
10.901,0.00024447,-0.00031366,1,0.794,10,1,0.794
10.875,0.0002447,-0.00031242,1,0.796,10,1,0.796
10.849,0.00024493,-0.00031118,1,0.798,10,1,0.798
10.824,0.00024516,-0.00030994,1,0.8,10,1,0.8
10.8,0.00024537,-0.00030836,1,0.802,10,1,0.802
10.776,0.00024557,-0.00030677,1,0.804,10,1,0.804
10.753,0.00024578,-0.00030518,1,0.806,10,1,0.806
10.729,0.00024599,-0.00030359,1,0.808,10,1,0.808
10.706,0.0002462,-0.000302,1,0.81,10,1,0.81
10.682,0.0002464,-0.00030041,1,0.812,10,1,0.812
10.658,0.00024661,-0.00029882,1,0.814,10,1,0.814
10.635,0.00024682,-0.00029723,1,0.816,10,1,0.816
10.611,0.00024703,-0.00029564,1,0.818,10,1,0.818
10.588,0.00024724,-0.00029405,1,0.82,10,1,0.82
10.566,0.00024742,-0.00029214,1,0.822,10,1,0.822
10.545,0.00024761,-0.00029023,1,0.824,10,1,0.824
10.524,0.0002478,-0.00028831,1,0.826,10,1,0.826
10.502,0.00024798,-0.0002864,1,0.828,10,1,0.828
10.481,0.00024817,-0.00028449,1,0.83,10,1,0.83
10.459,0.00024835,-0.00028257,1,0.832,10,1,0.832
10.438,0.00024854,-0.00028066,1,0.834,10,1,0.834
10.417,0.00024873,-0.00027874,1,0.836,10,1,0.836
10.395,0.00024891,-0.00027683,1,0.838,10,1,0.838
10.374,0.0002491,-0.00027492,1,0.84,10,1,0.84
10.355,0.00024927,-0.00027271,1,0.842,10,1,0.842
10.336,0.00024943,-0.00027049,1,0.844,10,1,0.844
10.317,0.0002496,-0.00026828,1,0.846,10,1,0.846
10.298,0.00024976,-0.00026607,1,0.848,10,1,0.848
10.279,0.00024993,-0.00026386,1,0.85,10,1,0.85
10.26,0.00025009,-0.00026165,1,0.852,10,1,0.852
10.241,0.00025026,-0.00025944,1,0.854,10,1,0.854
10.222,0.00025043,-0.00025722,1,0.856,10,1,0.856
10.203,0.00025059,-0.00025501,1,0.858,10,1,0.858
10.184,0.00025076,-0.0002528,1,0.86,10,1,0.86
10.167,0.0002509,-0.00025032,1,0.862,10,1,0.862
10.15,0.00025105,-0.00024784,1,0.864,10,1,0.864
10.134,0.00025119,-0.00024535,1,0.866,10,1,0.866
10.117,0.00025134,-0.00024287,1,0.868,10,1,0.868
10.101,0.00025148,-0.00024039,1,0.87,10,1,0.87
10.084,0.00025163,-0.00023791,1,0.872,10,1,0.872
10.067,0.00025177,-0.00023542,1,0.874,10,1,0.874
10.051,0.00025192,-0.00023294,1,0.876,10,1,0.876
10.034,0.00025206,-0.00023046,1,0.878,10,1,0.878
10.017,0.00025221,-0.00022798,1,0.88,10,1,0.88
10.003,0.00025233,-0.00022525,1,0.882,10,1,0.882
9.989,0.00025246,-0.00022253,1,0.884,10,1,0.884
9.9748,0.00025258,-0.0002198,1,0.886,10,1,0.886
9.9607,0.00025271,-0.00021708,1,0.888,10,1,0.888
9.9465,0.00025283,-0.00021435,1,0.89,10,1,0.89
9.9323,0.00025296,-0.00021163,1,0.892,10,1,0.892
9.9182,0.00025308,-0.00020891,1,0.894,10,1,0.894
