"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.3528,-0.00049618,-0.00012644,1,0.17,10,0.6,0.17
6.4163,-0.00049719,-0.00012865,1,0.172,10,0.6,0.172
6.4799,-0.00049821,-0.00013086,1,0.174,10,0.6,0.174
6.5435,-0.00049922,-0.00013306,1,0.176,10,0.6,0.176
6.607,-0.00050024,-0.00013527,1,0.178,10,0.6,0.178
6.6706,-0.00050125,-0.00013748,1,0.18,10,0.6,0.18
6.7342,-0.00050227,-0.00013968,1,0.182,10,0.6,0.182
6.7971,-0.00050312,-0.00014175,1,0.184,10,0.6,0.184
6.8588,-0.00050367,-0.00014355,1,0.186,10,0.6,0.186
6.9204,-0.00050422,-0.00014534,1,0.188,10,0.6,0.188
6.9821,-0.00050476,-0.00014714,1,0.19,10,0.6,0.19
7.0438,-0.00050531,-0.00014893,1,0.192,10,0.6,0.192
7.1054,-0.00050585,-0.00015073,1,0.194,10,0.6,0.194
7.1671,-0.0005064,-0.00015252,1,0.196,10,0.6,0.196
7.2288,-0.00050694,-0.00015432,1,0.198,10,0.6,0.198
7.2904,-0.00050749,-0.00015611,1,0.2,10,0.6,0.2
7.3502,-0.00050758,-0.00015742,1,0.202,10,0.6,0.202
7.41,-0.00050768,-0.00015873,1,0.204,10,0.6,0.204
7.4698,-0.00050777,-0.00016004,1,0.206,10,0.6,0.206
7.5296,-0.00050787,-0.00016135,1,0.208,10,0.6,0.208
7.5894,-0.00050796,-0.00016266,1,0.21,10,0.6,0.21
7.6492,-0.00050805,-0.00016398,1,0.212,10,0.6,0.212
7.709,-0.00050815,-0.00016529,1,0.214,10,0.6,0.214
7.7688,-0.00050824,-0.0001666,1,0.216,10,0.6,0.216
7.8273,-0.00050805,-0.00016752,1,0.218,10,0.6,0.218
7.8853,-0.00050772,-0.00016825,1,0.22,10,0.6,0.22
7.9433,-0.00050738,-0.00016897,1,0.222,10,0.6,0.222
8.0012,-0.00050705,-0.0001697,1,0.224,10,0.6,0.224
8.0592,-0.00050672,-0.00017043,1,0.226,10,0.6,0.226
8.1172,-0.00050638,-0.00017116,1,0.228,10,0.6,0.228
8.1751,-0.00050605,-0.00017189,1,0.23,10,0.6,0.23
8.2331,-0.00050572,-0.00017262,1,0.232,10,0.6,0.232
8.2904,-0.00050523,-0.00017316,1,0.234,10,0.6,0.234
8.3466,-0.00050445,-0.00017332,1,0.236,10,0.6,0.236
8.4028,-0.00050366,-0.00017349,1,0.238,10,0.6,0.238
8.459,-0.00050288,-0.00017366,1,0.24,10,0.6,0.24
8.5152,-0.00050209,-0.00017382,1,0.242,10,0.6,0.242
8.5713,-0.00050131,-0.00017399,1,0.244,10,0.6,0.244
8.6275,-0.00050052,-0.00017416,1,0.246,10,0.6,0.246
8.6837,-0.00049974,-0.00017432,1,0.248,10,0.6,0.248
8.7399,-0.00049895,-0.00017449,1,0.25,10,0.6,0.25
8.7943,-0.00049777,-0.00017408,1,0.252,10,0.6,0.252
8.8487,-0.00049659,-0.00017368,1,0.254,10,0.6,0.254
8.9031,-0.00049541,-0.00017327,1,0.256,10,0.6,0.256
8.9576,-0.00049422,-0.00017287,1,0.258,10,0.6,0.258
9.012,-0.00049304,-0.00017246,1,0.26,10,0.6,0.26
9.0664,-0.00049186,-0.00017206,1,0.262,10,0.6,0.262
9.1208,-0.00049068,-0.00017165,1,0.264,10,0.6,0.264
9.1753,-0.0004895,-0.00017125,1,0.266,10,0.6,0.266
9.2285,-0.00048805,-0.0001705,1,0.268,10,0.6,0.268
9.2812,-0.00048647,-0.00016958,1,0.27,10,0.6,0.27
9.3339,-0.00048489,-0.00016866,1,0.272,10,0.6,0.272
9.3867,-0.00048331,-0.00016775,1,0.274,10,0.6,0.274
9.4394,-0.00048172,-0.00016683,1,0.276,10,0.6,0.276
9.4921,-0.00048014,-0.00016591,1,0.278,10,0.6,0.278
9.5448,-0.00047856,-0.00016499,1,0.28,10,0.6,0.28
9.5975,-0.00047698,-0.00016407,1,0.282,10,0.6,0.282
9.6496,-0.00047526,-0.00016301,1,0.284,10,0.6,0.284
9.7007,-0.00047328,-0.00016166,1,0.286,10,0.6,0.286
9.7517,-0.0004713,-0.00016031,1,0.288,10,0.6,0.288
9.8027,-0.00046932,-0.00015895,1,0.29,10,0.6,0.29
9.8537,-0.00046734,-0.0001576,1,0.292,10,0.6,0.292
9.9048,-0.00046535,-0.00015625,1,0.294,10,0.6,0.294
9.9558,-0.00046337,-0.00015489,1,0.296,10,0.6,0.296
10.007,-0.00046139,-0.00015354,1,0.298,10,0.6,0.298
10.058,-0.00045941,-0.00015219,1,0.3,10,0.6,0.3
10.107,-0.00045704,-0.0001505,1,0.302,10,0.6,0.302
10.157,-0.00045467,-0.00014882,1,0.304,10,0.6,0.304
10.206,-0.0004523,-0.00014713,1,0.306,10,0.6,0.306
10.255,-0.00044993,-0.00014545,1,0.308,10,0.6,0.308
10.305,-0.00044756,-0.00014376,1,0.31,10,0.6,0.31
10.354,-0.00044519,-0.00014208,1,0.312,10,0.6,0.312
10.403,-0.00044282,-0.0001404,1,0.314,10,0.6,0.314
10.453,-0.00044045,-0.00013871,1,0.316,10,0.6,0.316
10.501,-0.00043785,-0.00013686,1,0.318,10,0.6,0.318
10.549,-0.00043512,-0.00013492,1,0.32,10,0.6,0.32
10.597,-0.0004324,-0.00013298,1,0.322,10,0.6,0.322
10.644,-0.00042967,-0.00013104,1,0.324,10,0.6,0.324
10.692,-0.00042695,-0.00012911,1,0.326,10,0.6,0.326
10.74,-0.00042423,-0.00012717,1,0.328,10,0.6,0.328
10.788,-0.0004215,-0.00012523,1,0.33,10,0.6,0.33
10.835,-0.00041878,-0.00012329,1,0.332,10,0.6,0.332
10.883,-0.00041593,-0.00012129,1,0.334,10,0.6,0.334
10.929,-0.00041284,-0.00011915,1,0.336,10,0.6,0.336
10.975,-0.00040975,-0.00011701,1,0.338,10,0.6,0.338
11.021,-0.00040666,-0.00011488,1,0.34,10,0.6,0.34
11.067,-0.00040358,-0.00011274,1,0.342,10,0.6,0.342
11.114,-0.00040049,-0.00011061,1,0.344,10,0.6,0.344
11.16,-0.0003974,-0.00010847,1,0.346,10,0.6,0.346
11.206,-0.00039431,-0.00010633,1,0.348,10,0.6,0.348
11.252,-0.00039122,-0.0001042,1,0.35,10,0.6,0.35
11.297,-0.00038782,-0.00010189,1,0.352,10,0.6,0.352
11.341,-0.00038442,-9.9588e-05,1,0.354,10,0.6,0.354
11.386,-0.00038101,-9.7284e-05,1,0.356,10,0.6,0.356
11.431,-0.00037761,-9.4981e-05,1,0.358,10,0.6,0.358
11.475,-0.00037421,-9.2677e-05,1,0.36,10,0.6,0.36
11.52,-0.0003708,-9.0373e-05,1,0.362,10,0.6,0.362
11.565,-0.0003674,-8.807e-05,1,0.364,10,0.6,0.364
11.609,-0.000364,-8.5766e-05,1,0.366,10,0.6,0.366
11.653,-0.00036037,-8.3406e-05,1,0.368,10,0.6,0.368
11.696,-0.00035662,-8.1017e-05,1,0.37,10,0.6,0.37
11.739,-0.00035287,-7.8628e-05,1,0.372,10,0.6,0.372
11.782,-0.00034912,-7.624e-05,1,0.374,10,0.6,0.374
11.825,-0.00034538,-7.3851e-05,1,0.376,10,0.6,0.376
11.868,-0.00034163,-7.1463e-05,1,0.378,10,0.6,0.378
11.911,-0.00033788,-6.9074e-05,1,0.38,10,0.6,0.38
11.955,-0.00033413,-6.6685e-05,1,0.382,10,0.6,0.382
11.997,-0.00033029,-6.4253e-05,1,0.384,10,0.6,0.384
12.039,-0.00032626,-6.1732e-05,1,0.386,10,0.6,0.386
12.08,-0.00032222,-5.9212e-05,1,0.388,10,0.6,0.388
12.122,-0.00031819,-5.6691e-05,1,0.39,10,0.6,0.39
12.164,-0.00031415,-5.4171e-05,1,0.392,10,0.6,0.392
12.205,-0.00031012,-5.165e-05,1,0.394,10,0.6,0.394
12.247,-0.00030608,-4.9129e-05,1,0.396,10,0.6,0.396
12.289,-0.00030205,-4.6609e-05,1,0.398,10,0.6,0.398
12.33,-0.00029802,-4.4088e-05,1,0.4,10,0.6,0.4
12.37,-0.00029368,-4.1567e-05,1,0.402,10,0.6,0.402
12.411,-0.00028935,-3.9047e-05,1,0.404,10,0.6,0.404
12.451,-0.00028502,-3.6526e-05,1,0.406,10,0.6,0.406
12.491,-0.00028069,-3.4005e-05,1,0.408,10,0.6,0.408
12.531,-0.00027636,-3.1484e-05,1,0.41,10,0.6,0.41
12.571,-0.00027203,-2.8963e-05,1,0.412,10,0.6,0.412
12.611,-0.0002677,-2.6443e-05,1,0.414,10,0.6,0.414
12.652,-0.00026337,-2.3922e-05,1,0.416,10,0.6,0.416
12.691,-0.00025887,-2.136e-05,1,0.418,10,0.6,0.418
12.729,-0.0002543,-1.8779e-05,1,0.42,10,0.6,0.42
12.768,-0.00024972,-1.6198e-05,1,0.422,10,0.6,0.422
12.807,-0.00024515,-1.3616e-05,1,0.424,10,0.6,0.424
12.846,-0.00024057,-1.1035e-05,1,0.426,10,0.6,0.426
12.884,-0.000236,-8.4533e-06,1,0.428,10,0.6,0.428
12.923,-0.00023142,-5.8718e-06,1,0.43,10,0.6,0.43
12.962,-0.00022685,-3.2904e-06,1,0.432,10,0.6,0.432
13,-0.00022219,-7.0576e-07,1,0.434,10,0.6,0.434
13.037,-0.00021735,1.8853e-06,1,0.436,10,0.6,0.436
13.075,-0.00021251,4.4763e-06,1,0.438,10,0.6,0.438
13.112,-0.00020768,7.0673e-06,1,0.44,10,0.6,0.44
13.149,-0.00020284,9.6583e-06,1,0.442,10,0.6,0.442
13.187,-0.000198,1.2249e-05,1,0.444,10,0.6,0.444
13.224,-0.00019317,1.484e-05,1,0.446,10,0.6,0.446
13.261,-0.00018833,1.7431e-05,1,0.448,10,0.6,0.448
13.299,-0.00018349,2.0022e-05,1,0.45,10,0.6,0.45
13.335,-0.00017842,2.2601e-05,1,0.452,10,0.6,0.452
13.371,-0.00017335,2.5179e-05,1,0.454,10,0.6,0.454
13.407,-0.00016828,2.7757e-05,1,0.456,10,0.6,0.456
13.443,-0.00016321,3.0335e-05,1,0.458,10,0.6,0.458
13.479,-0.00015814,3.2913e-05,1,0.46,10,0.6,0.46
13.514,-0.00015307,3.5491e-05,1,0.462,10,0.6,0.462
13.55,-0.000148,3.807e-05,1,0.464,10,0.6,0.464
13.586,-0.00014293,4.0648e-05,1,0.466,10,0.6,0.466
13.621,-0.00013773,4.3212e-05,1,0.468,10,0.6,0.468
13.656,-0.00013246,4.5769e-05,1,0.47,10,0.6,0.47
13.691,-0.00012719,4.8326e-05,1,0.472,10,0.6,0.472
13.725,-0.00012192,5.0884e-05,1,0.474,10,0.6,0.474
13.76,-0.00011665,5.3441e-05,1,0.476,10,0.6,0.476
13.794,-0.00011138,5.5998e-05,1,0.478,10,0.6,0.478
13.829,-0.00010611,5.8555e-05,1,0.48,10,0.6,0.48
13.864,-0.00010084,6.1112e-05,1,0.482,10,0.6,0.482
13.898,-9.5515e-05,6.3663e-05,1,0.484,10,0.6,0.484
13.931,-9.007e-05,6.6199e-05,1,0.486,10,0.6,0.486
13.964,-8.4625e-05,6.8735e-05,1,0.488,10,0.6,0.488
13.998,-7.918e-05,7.1271e-05,1,0.49,10,0.6,0.49
14.031,-7.3736e-05,7.3808e-05,1,0.492,10,0.6,0.492
14.064,-6.8291e-05,7.6344e-05,1,0.494,10,0.6,0.494
14.097,-6.2846e-05,7.888e-05,1,0.496,10,0.6,0.496
14.131,-5.7401e-05,8.1417e-05,1,0.498,10,0.6,0.498
14.164,-5.1956e-05,8.3953e-05,1,0.5,10,0.6,0.5
14.196,-4.6338e-05,8.641e-05,1,0.502,10,0.6,0.502
14.228,-4.0719e-05,8.8868e-05,1,0.504,10,0.6,0.504
14.26,-3.51e-05,9.1325e-05,1,0.506,10,0.6,0.506
14.292,-2.9481e-05,9.3782e-05,1,0.508,10,0.6,0.508
14.324,-2.3862e-05,9.624e-05,1,0.51,10,0.6,0.51
14.356,-1.8243e-05,9.8697e-05,1,0.512,10,0.6,0.512
14.388,-1.2624e-05,0.00010115,1,0.514,10,0.6,0.514
14.42,-7.0053e-06,0.00010361,1,0.516,10,0.6,0.516
14.451,-1.3231e-06,0.00010604,1,0.518,10,0.6,0.518
14.481,4.3907e-06,0.00010845,1,0.52,10,0.6,0.52
14.512,1.0105e-05,0.00011086,1,0.522,10,0.6,0.522
14.543,1.5818e-05,0.00011327,1,0.524,10,0.6,0.524
14.573,2.1532e-05,0.00011568,1,0.526,10,0.6,0.526
14.604,2.7246e-05,0.00011809,1,0.528,10,0.6,0.528
14.635,3.296e-05,0.0001205,1,0.53,10,0.6,0.53
14.665,3.8674e-05,0.00012291,1,0.532,10,0.6,0.532
14.696,4.4425e-05,0.00012528,1,0.534,10,0.6,0.534
14.725,5.0251e-05,0.00012758,1,0.536,10,0.6,0.536
14.754,5.6077e-05,0.00012987,1,0.538,10,0.6,0.538
14.784,6.1904e-05,0.00013217,1,0.54,10,0.6,0.54
14.813,6.773e-05,0.00013446,1,0.542,10,0.6,0.542
14.843,7.3556e-05,0.00013676,1,0.544,10,0.6,0.544
14.872,7.9382e-05,0.00013905,1,0.546,10,0.6,0.546
14.902,8.5208e-05,0.00014135,1,0.548,10,0.6,0.548
14.931,9.1035e-05,0.00014364,1,0.55,10,0.6,0.55
14.959,9.6994e-05,0.00014582,1,0.552,10,0.6,0.552
14.987,0.00010295,0.000148,1,0.554,10,0.6,0.554
15.015,0.00010891,0.00015017,1,0.556,10,0.6,0.556
15.044,0.00011487,0.00015235,1,0.558,10,0.6,0.558
15.072,0.00012083,0.00015452,1,0.56,10,0.6,0.56
15.1,0.00012679,0.0001567,1,0.562,10,0.6,0.562
15.128,0.00013275,0.00015888,1,0.564,10,0.6,0.564
15.156,0.00013871,0.00016105,1,0.566,10,0.6,0.566
15.184,0.00014471,0.00016313,1,0.568,10,0.6,0.568
15.211,0.00015073,0.00016516,1,0.57,10,0.6,0.57
15.238,0.00015676,0.00016719,1,0.572,10,0.6,0.572
15.265,0.00016278,0.00016922,1,0.574,10,0.6,0.574
15.291,0.00016881,0.00017126,1,0.576,10,0.6,0.576
15.318,0.00017483,0.00017329,1,0.578,10,0.6,0.578
15.345,0.00018086,0.00017532,1,0.58,10,0.6,0.58
15.372,0.00018688,0.00017735,1,0.582,10,0.6,0.582
15.399,0.00019293,0.00017932,1,0.584,10,0.6,0.584
15.425,0.00019903,0.00018117,1,0.586,10,0.6,0.586
15.45,0.00020513,0.00018303,1,0.588,10,0.6,0.588
15.476,0.00021123,0.00018488,1,0.59,10,0.6,0.59
15.502,0.00021733,0.00018673,1,0.592,10,0.6,0.592
15.528,0.00022343,0.00018859,1,0.594,10,0.6,0.594
15.553,0.00022953,0.00019044,1,0.596,10,0.6,0.596
15.579,0.00023563,0.00019229,1,0.598,10,0.6,0.598
15.605,0.00024173,0.00019415,1,0.6,10,0.6,0.6
15.629,0.00024787,0.00019583,1,0.602,10,0.6,0.602
15.654,0.00025402,0.00019751,1,0.604,10,0.6,0.604
15.678,0.00026016,0.00019919,1,0.606,10,0.6,0.606
15.703,0.00026631,0.00020086,1,0.608,10,0.6,0.608
15.728,0.00027245,0.00020254,1,0.61,10,0.6,0.61
15.752,0.0002786,0.00020422,1,0.612,10,0.6,0.612
15.777,0.00028475,0.0002059,1,0.614,10,0.6,0.614
15.801,0.00029089,0.00020758,1,0.616,10,0.6,0.616
15.825,0.00029705,0.00020913,1,0.618,10,0.6,0.618
15.848,0.00030321,0.00021061,1,0.62,10,0.6,0.62
15.872,0.00030938,0.0002121,1,0.622,10,0.6,0.622
15.895,0.00031554,0.00021358,1,0.624,10,0.6,0.624
15.919,0.00032171,0.00021506,1,0.626,10,0.6,0.626
15.942,0.00032788,0.00021655,1,0.628,10,0.6,0.628
15.965,0.00033404,0.00021803,1,0.63,10,0.6,0.63
15.989,0.00034021,0.00021951,1,0.632,10,0.6,0.632
16.012,0.00034637,0.00022093,1,0.634,10,0.6,0.634
16.034,0.00035254,0.0002222,1,0.636,10,0.6,0.636
16.056,0.0003587,0.00022348,1,0.638,10,0.6,0.638
16.078,0.00036487,0.00022475,1,0.64,10,0.6,0.64
16.101,0.00037103,0.00022602,1,0.642,10,0.6,0.642
16.123,0.0003772,0.0002273,1,0.644,10,0.6,0.644
16.145,0.00038337,0.00022857,1,0.646,10,0.6,0.646
16.167,0.00038953,0.00022985,1,0.648,10,0.6,0.648
16.19,0.0003957,0.00023112,1,0.65,10,0.6,0.65
16.211,0.00040183,0.00023219,1,0.652,10,0.6,0.652
16.232,0.00040797,0.00023326,1,0.654,10,0.6,0.654
16.253,0.00041411,0.00023433,1,0.656,10,0.6,0.656
16.274,0.00042024,0.0002354,1,0.658,10,0.6,0.658
16.295,0.00042638,0.00023647,1,0.66,10,0.6,0.66
16.316,0.00043251,0.00023753,1,0.662,10,0.6,0.662
16.337,0.00043865,0.0002386,1,0.664,10,0.6,0.664
16.359,0.00044478,0.00023967,1,0.666,10,0.6,0.666
16.379,0.00045088,0.00024059,1,0.668,10,0.6,0.668
16.399,0.00045697,0.00024144,1,0.67,10,0.6,0.67
16.419,0.00046305,0.00024229,1,0.672,10,0.6,0.672
16.439,0.00046913,0.00024314,1,0.674,10,0.6,0.674
16.459,0.00047521,0.00024399,1,0.676,10,0.6,0.676
16.479,0.00048129,0.00024484,1,0.678,10,0.6,0.678
16.499,0.00048738,0.00024569,1,0.68,10,0.6,0.68
16.519,0.00049346,0.00024654,1,0.682,10,0.6,0.682
16.538,0.00049952,0.0002473,1,0.684,10,0.6,0.684
16.557,0.00050555,0.0002479,1,0.686,10,0.6,0.686
16.576,0.00051158,0.0002485,1,0.688,10,0.6,0.688
16.595,0.0005176,0.0002491,1,0.69,10,0.6,0.69
16.614,0.00052363,0.0002497,1,0.692,10,0.6,0.692
16.633,0.00052966,0.0002503,1,0.694,10,0.6,0.694
16.652,0.00053568,0.0002509,1,0.696,10,0.6,0.696
16.67,0.00054171,0.0002515,1,0.698,10,0.6,0.698
16.689,0.00054774,0.0002521,1,0.7,10,0.6,0.7
16.707,0.00055368,0.00025247,1,0.702,10,0.6,0.702
16.725,0.00055961,0.00025284,1,0.704,10,0.6,0.704
16.743,0.00056555,0.00025322,1,0.706,10,0.6,0.706
16.76,0.00057149,0.00025359,1,0.708,10,0.6,0.708
16.778,0.00057742,0.00025396,1,0.71,10,0.6,0.71
16.796,0.00058336,0.00025434,1,0.712,10,0.6,0.712
16.814,0.00058929,0.00025471,1,0.714,10,0.6,0.714
16.832,0.00059523,0.00025508,1,0.716,10,0.6,0.716
16.849,0.00060109,0.00025529,1,0.718,10,0.6,0.718
16.865,0.00060691,0.00025542,1,0.72,10,0.6,0.72
16.882,0.00061273,0.00025555,1,0.722,10,0.6,0.722
16.899,0.00061855,0.00025568,1,0.724,10,0.6,0.724
16.916,0.00062437,0.00025581,1,0.726,10,0.6,0.726
16.932,0.0006302,0.00025594,1,0.728,10,0.6,0.728
16.949,0.00063602,0.00025607,1,0.73,10,0.6,0.73
16.966,0.00064184,0.0002562,1,0.732,10,0.6,0.732
16.982,0.00064761,0.00025626,1,0.734,10,0.6,0.734
16.998,0.0006533,0.00025616,1,0.736,10,0.6,0.736
17.013,0.00065898,0.00025606,1,0.738,10,0.6,0.738
17.029,0.00066467,0.00025596,1,0.74,10,0.6,0.74
17.044,0.00067036,0.00025586,1,0.742,10,0.6,0.742
17.06,0.00067604,0.00025576,1,0.744,10,0.6,0.744
17.076,0.00068173,0.00025566,1,0.746,10,0.6,0.746
17.091,0.00068741,0.00025556,1,0.748,10,0.6,0.748
17.107,0.0006931,0.00025547,1,0.75,10,0.6,0.75
17.122,0.00069863,0.00025513,1,0.752,10,0.6,0.752
17.136,0.00070416,0.00025479,1,0.754,10,0.6,0.754
17.151,0.00070969,0.00025446,1,0.756,10,0.6,0.756
17.165,0.00071522,0.00025412,1,0.758,10,0.6,0.758
17.18,0.00072075,0.00025379,1,0.76,10,0.6,0.76
17.194,0.00072628,0.00025345,1,0.762,10,0.6,0.762
17.209,0.00073181,0.00025312,1,0.764,10,0.6,0.764
17.224,0.00073734,0.00025278,1,0.766,10,0.6,0.766
17.238,0.00074276,0.00025229,1,0.768,10,0.6,0.768
17.251,0.00074812,0.00025172,1,0.77,10,0.6,0.77
17.265,0.00075347,0.00025115,1,0.772,10,0.6,0.772
17.278,0.00075883,0.00025058,1,0.774,10,0.6,0.774
17.292,0.00076419,0.00025002,1,0.776,10,0.6,0.776
17.305,0.00076955,0.00024945,1,0.778,10,0.6,0.778
17.319,0.00077491,0.00024888,1,0.78,10,0.6,0.78
17.332,0.00078027,0.00024831,1,0.782,10,0.6,0.782
17.345,0.00078556,0.00024767,1,0.784,10,0.6,0.784
17.358,0.00079071,0.0002469,1,0.786,10,0.6,0.786
17.37,0.00079587,0.00024612,1,0.788,10,0.6,0.788
17.383,0.00080102,0.00024534,1,0.79,10,0.6,0.79
17.395,0.00080618,0.00024457,1,0.792,10,0.6,0.792
17.408,0.00081133,0.00024379,1,0.794,10,0.6,0.794
17.42,0.00081649,0.00024301,1,0.796,10,0.6,0.796
17.433,0.00082164,0.00024224,1,0.798,10,0.6,0.798
17.445,0.0008268,0.00024146,1,0.8,10,0.6,0.8
17.457,0.00083173,0.00024046,1,0.802,10,0.6,0.802
17.468,0.00083666,0.00023947,1,0.804,10,0.6,0.804
17.48,0.00084159,0.00023847,1,0.806,10,0.6,0.806
