"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00080343,-0.00012622,-0.00025012,1,0,10,2,0
-0.00080363,-0.00012968,-0.00025351,1,0.002,10,2,0.002
-0.00080382,-0.00013313,-0.00025689,1,0.004,10,2,0.004
-0.00080401,-0.00013658,-0.00026028,1,0.006,10,2,0.006
-0.0008042,-0.00014003,-0.00026366,1,0.008,10,2,0.008
-0.00080439,-0.00014348,-0.00026705,1,0.01,10,2,0.01
-0.00080459,-0.00014693,-0.00027044,1,0.012,10,2,0.012
-0.00080478,-0.00015039,-0.00027382,1,0.014,10,2,0.014
-0.00080497,-0.00015384,-0.00027721,1,0.016,10,2,0.016
-0.00080492,-0.00016045,-0.00028199,1,0.018,10,2,0.018
-0.00080475,-0.00016864,-0.00028748,1,0.02,10,2,0.02
-0.00080458,-0.00017683,-0.00029296,1,0.022,10,2,0.022
-0.0008044,-0.00018503,-0.00029845,1,0.024,10,2,0.024
-0.00080423,-0.00019322,-0.00030393,1,0.026,10,2,0.026
-0.00080406,-0.00020141,-0.00030941,1,0.028,10,2,0.028
-0.00080388,-0.0002096,-0.0003149,1,0.03,10,2,0.03
-0.00080371,-0.00021779,-0.00032038,1,0.032,10,2,0.032
-0.0008035,-0.00022665,-0.00032599,1,0.034,10,2,0.034
-0.00080322,-0.00023682,-0.00033186,1,0.036,10,2,0.036
-0.00080294,-0.00024699,-0.00033772,1,0.038,10,2,0.038
-0.00080266,-0.00025716,-0.00034359,1,0.04,10,2,0.04
-0.00080238,-0.00026733,-0.00034945,1,0.042,10,2,0.042
-0.0008021,-0.0002775,-0.00035532,1,0.044,10,2,0.044
-0.00080182,-0.00028767,-0.00036118,1,0.046,10,2,0.046
-0.00080154,-0.00029784,-0.00036705,1,0.048,10,2,0.048
-0.00080126,-0.00030801,-0.00037291,1,0.05,10,2,0.05
-0.00080103,-0.00031978,-0.00037799,1,0.052,10,2,0.052
-0.0008008,-0.00033155,-0.00038306,1,0.054,10,2,0.054
-0.00080057,-0.00034332,-0.00038813,1,0.056,10,2,0.056
-0.00080033,-0.00035508,-0.0003932,1,0.058,10,2,0.058
-0.0008001,-0.00036685,-0.00039828,1,0.06,10,2,0.06
-0.00079987,-0.00037862,-0.00040335,1,0.062,10,2,0.062
-0.00079964,-0.00039039,-0.00040842,1,0.064,10,2,0.064
-0.00079941,-0.00040216,-0.0004135,1,0.066,10,2,0.066
-0.00079921,-0.00041495,-0.00041776,1,0.068,10,2,0.068
-0.00079903,-0.00042824,-0.00042162,1,0.07,10,2,0.07
-0.00079884,-0.00044154,-0.00042547,1,0.072,10,2,0.072
-0.00079866,-0.00045484,-0.00042933,1,0.074,10,2,0.074
-0.00079848,-0.00046814,-0.00043319,1,0.076,10,2,0.076
-0.0007983,-0.00048143,-0.00043704,1,0.078,10,2,0.078
-0.00079812,-0.00049473,-0.0004409,1,0.08,10,2,0.08
-0.00079793,-0.00050803,-0.00044476,1,0.082,10,2,0.082
-0.00079772,-0.00052179,-0.00044806,1,0.084,10,2,0.084
-0.00079745,-0.00053646,-0.00045023,1,0.086,10,2,0.086
-0.00079717,-0.00055114,-0.00045241,1,0.088,10,2,0.088
-0.0007969,-0.00056581,-0.00045459,1,0.09,10,2,0.09
-0.00079662,-0.00058049,-0.00045677,1,0.092,10,2,0.092
-0.00079635,-0.00059516,-0.00045894,1,0.094,10,2,0.094
-0.00079607,-0.00060984,-0.00046112,1,0.096,10,2,0.096
-0.0007958,-0.00062451,-0.0004633,1,0.098,10,2,0.098
-0.00079552,-0.00063918,-0.00046547,1,0.1,10,2,0.1
-0.00079514,-0.00065487,-0.00046537,1,0.102,10,2,0.102
-0.00079476,-0.00067055,-0.00046527,1,0.104,10,2,0.104
-0.00079437,-0.00068623,-0.00046517,1,0.106,10,2,0.106
-0.00079399,-0.00070191,-0.00046507,1,0.108,10,2,0.108
-0.00079361,-0.00071759,-0.00046496,1,0.11,10,2,0.11
-0.00079323,-0.00073327,-0.00046486,1,0.112,10,2,0.112
-0.00079284,-0.00074895,-0.00046476,1,0.114,10,2,0.114
-0.00079246,-0.00076464,-0.00046466,1,0.116,10,2,0.116
-0.0007921,-0.00078051,-0.00046263,1,0.118,10,2,0.118
-0.00079176,-0.00079648,-0.00045963,1,0.12,10,2,0.12
-0.00079141,-0.00081245,-0.00045664,1,0.122,10,2,0.122
-0.00079107,-0.00082843,-0.00045365,1,0.124,10,2,0.124
-0.00079072,-0.0008444,-0.00045066,1,0.126,10,2,0.126
-0.00079037,-0.00086037,-0.00044767,1,0.128,10,2,0.128
-0.00079003,-0.00087634,-0.00044467,1,0.13,10,2,0.13
-0.00078968,-0.00089231,-0.00044168,1,0.132,10,2,0.132
-0.00078937,-0.00090802,-0.00043759,1,0.134,10,2,0.134
-0.00078913,-0.0009232,-0.0004313,1,0.136,10,2,0.136
-0.00078888,-0.00093838,-0.00042501,1,0.138,10,2,0.138
-0.00078864,-0.00095355,-0.00041872,1,0.14,10,2,0.14
-0.00078839,-0.00096873,-0.00041243,1,0.142,10,2,0.142
-0.00078814,-0.00098391,-0.00040614,1,0.144,10,2,0.144
-0.0007879,-0.00099908,-0.00039985,1,0.146,10,2,0.146
-0.00078765,-0.0010143,-0.00039356,1,0.148,10,2,0.148
-0.00078741,-0.0010294,-0.00038727,1,0.15,10,2,0.15
-0.00078726,-0.0010425,-0.00037767,1,0.152,10,2,0.152
-0.00078711,-0.0010556,-0.00036807,1,0.154,10,2,0.154
-0.00078697,-0.0010686,-0.00035847,1,0.156,10,2,0.156
-0.00078682,-0.0010817,-0.00034887,1,0.158,10,2,0.158
-0.00078667,-0.0010948,-0.00033928,1,0.16,10,2,0.16
-0.00078653,-0.0011078,-0.00032968,1,0.162,10,2,0.162
-0.00078638,-0.0011209,-0.00032008,1,0.164,10,2,0.164
-0.00078624,-0.001134,-0.00031048,1,0.166,10,2,0.166
-0.00078616,-0.0011448,-0.000299,1,0.168,10,2,0.168
-0.00078612,-0.0011544,-0.00028658,1,0.17,10,2,0.17
-0.00078609,-0.0011641,-0.00027415,1,0.172,10,2,0.172
-0.00078605,-0.0011737,-0.00026173,1,0.174,10,2,0.174
-0.00078601,-0.0011834,-0.0002493,1,0.176,10,2,0.176
-0.00078597,-0.0011931,-0.00023687,1,0.178,10,2,0.178
-0.00078594,-0.0012027,-0.00022445,1,0.18,10,2,0.18
-0.0007859,-0.0012124,-0.00021202,1,0.182,10,2,0.182
-0.0007859,-0.0012206,-0.00019896,1,0.184,10,2,0.184
-0.00078597,-0.0012258,-0.00018462,1,0.186,10,2,0.186
-0.00078605,-0.0012311,-0.00017028,1,0.188,10,2,0.188
-0.00078613,-0.0012363,-0.00015594,1,0.19,10,2,0.19
-0.0007862,-0.0012416,-0.0001416,1,0.192,10,2,0.192
-0.00078628,-0.0012468,-0.00012726,1,0.194,10,2,0.194
-0.00078636,-0.0012521,-0.00011292,1,0.196,10,2,0.196
-0.00078643,-0.0012573,-9.8577e-05,1,0.198,10,2,0.198
-0.00078651,-0.0012626,-8.4236e-05,1,0.2,10,2,0.2
-0.00078669,-0.0012629,-6.9157e-05,1,0.202,10,2,0.202
-0.00078687,-0.0012632,-5.4078e-05,1,0.204,10,2,0.204
-0.00078706,-0.0012635,-3.8999e-05,1,0.206,10,2,0.206
-0.00078724,-0.0012638,-2.392e-05,1,0.208,10,2,0.208
-0.00078742,-0.0012641,-8.8412e-06,1,0.21,10,2,0.21
-0.0007876,-0.0012644,6.2378e-06,1,0.212,10,2,0.212
-0.00078779,-0.0012647,2.1317e-05,1,0.214,10,2,0.214
-0.00078797,-0.001265,3.6396e-05,1,0.216,10,2,0.216
-0.0007882,-0.001262,5.1147e-05,1,0.218,10,2,0.218
-0.00078846,-0.0012574,6.5734e-05,1,0.22,10,2,0.22
-0.00078872,-0.0012527,8.0322e-05,1,0.222,10,2,0.222
-0.00078898,-0.0012481,9.4909e-05,1,0.224,10,2,0.224
-0.00078924,-0.0012435,0.0001095,1,0.226,10,2,0.226
-0.0007895,-0.0012388,0.00012408,1,0.228,10,2,0.228
-0.00078976,-0.0012342,0.00013867,1,0.23,10,2,0.23
-0.00079002,-0.0012296,0.00015326,1,0.232,10,2,0.232
-0.00079028,-0.0012235,0.00016732,1,0.234,10,2,0.234
-0.00079053,-0.0012144,0.00018032,1,0.236,10,2,0.236
-0.00079079,-0.0012053,0.00019333,1,0.238,10,2,0.238
-0.00079105,-0.0011963,0.00020633,1,0.24,10,2,0.24
-0.00079131,-0.0011872,0.00021933,1,0.242,10,2,0.242
-0.00079157,-0.0011781,0.00023234,1,0.244,10,2,0.244
-0.00079182,-0.001169,0.00024534,1,0.246,10,2,0.246
-0.00079208,-0.00116,0.00025835,1,0.248,10,2,0.248
-0.00079234,-0.0011509,0.00027135,1,0.25,10,2,0.25
-0.00079256,-0.0011383,0.00028195,1,0.252,10,2,0.252
-0.00079278,-0.0011256,0.00029256,1,0.254,10,2,0.254
-0.00079299,-0.001113,0.00030316,1,0.256,10,2,0.256
-0.00079321,-0.0011003,0.00031376,1,0.258,10,2,0.258
-0.00079343,-0.0010877,0.00032436,1,0.26,10,2,0.26
-0.00079365,-0.0010751,0.00033496,1,0.262,10,2,0.262
-0.00079387,-0.0010624,0.00034556,1,0.264,10,2,0.264
-0.00079409,-0.0010498,0.00035617,1,0.266,10,2,0.266
-0.00079456,-0.0010355,0.00036484,1,0.268,10,2,0.268
-0.00079517,-0.0010203,0.00037256,1,0.27,10,2,0.27
-0.00079578,-0.0010052,0.00038028,1,0.272,10,2,0.272
-0.00079639,-0.00099008,0.00038799,1,0.274,10,2,0.274
-0.000797,-0.00097495,0.00039571,1,0.276,10,2,0.276
-0.00079761,-0.00095982,0.00040342,1,0.278,10,2,0.278
-0.00079822,-0.00094469,0.00041114,1,0.28,10,2,0.28
-0.00079882,-0.00092956,0.00041886,1,0.282,10,2,0.282
-0.00079953,-0.00091397,0.00042556,1,0.284,10,2,0.284
-0.00080044,-0.00089748,0.00043025,1,0.286,10,2,0.286
-0.00080136,-0.000881,0.00043493,1,0.288,10,2,0.288
-0.00080227,-0.00086451,0.00043962,1,0.29,10,2,0.29
-0.00080318,-0.00084802,0.0004443,1,0.292,10,2,0.292
