"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00083049,-1.1914e-05,1.3894e-06,1,0,10,0.4,0
0.06793,-4.0116e-05,4.5424e-06,1,0.002,10,0.4,0.002
0.13669,-6.8319e-05,7.6954e-06,1,0.004,10,0.4,0.004
0.20545,-9.6521e-05,1.0848e-05,1,0.006,10,0.4,0.006
0.27421,-0.00012472,1.4001e-05,1,0.008,10,0.4,0.008
0.34297,-0.00015293,1.7154e-05,1,0.01,10,0.4,0.01
0.41173,-0.00018113,2.0307e-05,1,0.012,10,0.4,0.012
0.48049,-0.00020933,2.346e-05,1,0.014,10,0.4,0.014
0.54925,-0.00023753,2.6613e-05,1,0.016,10,0.4,0.016
0.61961,-0.00025274,2.3559e-05,1,0.018,10,0.4,0.018
0.69077,-0.00026144,1.7401e-05,1,0.02,10,0.4,0.02
0.76193,-0.00027015,1.1243e-05,1,0.022,10,0.4,0.022
0.83309,-0.00027885,5.0854e-06,1,0.024,10,0.4,0.024
0.90425,-0.00028755,-1.0725e-06,1,0.026,10,0.4,0.026
0.97541,-0.00029626,-7.2303e-06,1,0.028,10,0.4,0.028
1.0466,-0.00030496,-1.3388e-05,1,0.03,10,0.4,0.03
1.1177,-0.00031367,-1.9546e-05,1,0.032,10,0.4,0.032
1.1872,-0.00032097,-2.4612e-05,1,0.034,10,0.4,0.034
1.2534,-0.00032549,-2.7496e-05,1,0.036,10,0.4,0.036
1.3196,-0.00033001,-3.0379e-05,1,0.038,10,0.4,0.038
1.3857,-0.00033453,-3.3262e-05,1,0.04,10,0.4,0.04
1.4519,-0.00033904,-3.6145e-05,1,0.042,10,0.4,0.042
1.5181,-0.00034356,-3.9029e-05,1,0.044,10,0.4,0.044
1.5842,-0.00034808,-4.1912e-05,1,0.046,10,0.4,0.046
1.6504,-0.0003526,-4.4795e-05,1,0.048,10,0.4,0.048
1.7166,-0.00035712,-4.7678e-05,1,0.05,10,0.4,0.05
1.7808,-0.00036103,-4.8604e-05,1,0.052,10,0.4,0.052
1.845,-0.00036495,-4.9529e-05,1,0.054,10,0.4,0.054
1.9092,-0.00036887,-5.0454e-05,1,0.056,10,0.4,0.056
1.9734,-0.00037279,-5.1379e-05,1,0.058,10,0.4,0.058
2.0377,-0.00037671,-5.2304e-05,1,0.06,10,0.4,0.06
2.1019,-0.00038063,-5.3229e-05,1,0.062,10,0.4,0.062
2.1661,-0.00038455,-5.4154e-05,1,0.064,10,0.4,0.064
2.2303,-0.00038847,-5.5079e-05,1,0.066,10,0.4,0.066
2.2932,-0.00039206,-5.7315e-05,1,0.068,10,0.4,0.068
2.3553,-0.00039549,-6.0206e-05,1,0.07,10,0.4,0.07
2.4175,-0.00039892,-6.3097e-05,1,0.072,10,0.4,0.072
2.4797,-0.00040235,-6.5988e-05,1,0.074,10,0.4,0.074
2.5418,-0.00040577,-6.888e-05,1,0.076,10,0.4,0.076
2.604,-0.0004092,-7.1771e-05,1,0.078,10,0.4,0.078
2.6662,-0.00041263,-7.4662e-05,1,0.08,10,0.4,0.08
2.7283,-0.00041606,-7.7553e-05,1,0.082,10,0.4,0.082
2.7898,-0.00041933,-8.077e-05,1,0.084,10,0.4,0.084
2.8498,-0.00042228,-8.4637e-05,1,0.086,10,0.4,0.086
2.9099,-0.00042523,-8.8504e-05,1,0.088,10,0.4,0.088
2.9699,-0.00042818,-9.2371e-05,1,0.09,10,0.4,0.09
3.03,-0.00043114,-9.6237e-05,1,0.092,10,0.4,0.092
3.09,-0.00043409,-0.0001001,1,0.094,10,0.4,0.094
3.1501,-0.00043704,-0.00010397,1,0.096,10,0.4,0.096
3.2101,-0.00043999,-0.00010784,1,0.098,10,0.4,0.098
3.2702,-0.00044295,-0.0001117,1,0.1,10,0.4,0.1
3.3282,-0.00044545,-0.00011579,1,0.102,10,0.4,0.102
3.3863,-0.00044795,-0.00011988,1,0.104,10,0.4,0.104
3.4443,-0.00045045,-0.00012397,1,0.106,10,0.4,0.106
3.5024,-0.00045295,-0.00012806,1,0.108,10,0.4,0.108
3.5604,-0.00045545,-0.00013215,1,0.11,10,0.4,0.11
3.6185,-0.00045795,-0.00013623,1,0.112,10,0.4,0.112
3.6765,-0.00046045,-0.00014032,1,0.114,10,0.4,0.114
3.7346,-0.00046295,-0.00014441,1,0.116,10,0.4,0.116
3.7914,-0.00046516,-0.00014856,1,0.118,10,0.4,0.118
3.8475,-0.00046723,-0.00015273,1,0.12,10,0.4,0.12
3.9036,-0.0004693,-0.00015691,1,0.122,10,0.4,0.122
3.9597,-0.00047136,-0.00016108,1,0.124,10,0.4,0.124
4.0158,-0.00047343,-0.00016526,1,0.126,10,0.4,0.126
4.0719,-0.0004755,-0.00016943,1,0.128,10,0.4,0.128
4.1281,-0.00047757,-0.00017361,1,0.13,10,0.4,0.13
4.1842,-0.00047963,-0.00017778,1,0.132,10,0.4,0.132
4.2397,-0.00048157,-0.00018198,1,0.134,10,0.4,0.134
4.2939,-0.00048327,-0.00018623,1,0.136,10,0.4,0.136
4.3481,-0.00048496,-0.00019047,1,0.138,10,0.4,0.138
4.4024,-0.00048665,-0.00019472,1,0.14,10,0.4,0.14
4.4566,-0.00048834,-0.00019897,1,0.142,10,0.4,0.142
4.5109,-0.00049003,-0.00020321,1,0.144,10,0.4,0.144
4.5651,-0.00049172,-0.00020746,1,0.146,10,0.4,0.146
4.6193,-0.00049341,-0.00021171,1,0.148,10,0.4,0.148
4.6736,-0.0004951,-0.00021595,1,0.15,10,0.4,0.15
4.726,-0.00049639,-0.00022012,1,0.152,10,0.4,0.152
4.7784,-0.00049767,-0.00022429,1,0.154,10,0.4,0.154
4.8308,-0.00049896,-0.00022846,1,0.156,10,0.4,0.156
4.8832,-0.00050025,-0.00023263,1,0.158,10,0.4,0.158
4.9356,-0.00050154,-0.0002368,1,0.16,10,0.4,0.16
4.988,-0.00050283,-0.00024097,1,0.162,10,0.4,0.162
5.0404,-0.00050412,-0.00024515,1,0.164,10,0.4,0.164
5.0928,-0.0005054,-0.00024932,1,0.166,10,0.4,0.166
5.1441,-0.00050645,-0.00025336,1,0.168,10,0.4,0.168
5.1947,-0.00050738,-0.00025735,1,0.17,10,0.4,0.17
5.2453,-0.00050831,-0.00026134,1,0.172,10,0.4,0.172
5.296,-0.00050924,-0.00026533,1,0.174,10,0.4,0.174
5.3466,-0.00051016,-0.00026932,1,0.176,10,0.4,0.176
5.3973,-0.00051109,-0.00027331,1,0.178,10,0.4,0.178
5.4479,-0.00051202,-0.00027729,1,0.18,10,0.4,0.18
5.4985,-0.00051295,-0.00028128,1,0.182,10,0.4,0.182
