"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00082494,6.8228e-06,3.5475e-06,1,0,10,1.2,0
0.089446,2.9883e-06,5.6612e-06,1,0.002,10,1.2,0.002
0.17972,-8.461e-07,7.7749e-06,1,0.004,10,1.2,0.004
0.26999,-4.6805e-06,9.8886e-06,1,0.006,10,1.2,0.006
0.36026,-8.5149e-06,1.2002e-05,1,0.008,10,1.2,0.008
0.45053,-1.2349e-05,1.4116e-05,1,0.01,10,1.2,0.01
0.5408,-1.6184e-05,1.623e-05,1,0.012,10,1.2,0.012
0.63107,-2.0018e-05,1.8343e-05,1,0.014,10,1.2,0.014
0.72134,-2.3853e-05,2.0457e-05,1,0.016,10,1.2,0.016
0.81319,-2.4179e-05,2.0407e-05,1,0.018,10,1.2,0.018
0.90583,-2.2751e-05,1.9274e-05,1,0.02,10,1.2,0.02
0.99846,-2.1322e-05,1.8142e-05,1,0.022,10,1.2,0.022
1.0911,-1.9894e-05,1.701e-05,1,0.024,10,1.2,0.024
1.1837,-1.8466e-05,1.5878e-05,1,0.026,10,1.2,0.026
1.2764,-1.7038e-05,1.4745e-05,1,0.028,10,1.2,0.028
1.369,-1.561e-05,1.3613e-05,1,0.03,10,1.2,0.03
1.4617,-1.4182e-05,1.2481e-05,1,0.032,10,1.2,0.032
1.5526,-1.2663e-05,1.1977e-05,1,0.034,10,1.2,0.034
1.6402,-1.0964e-05,1.2732e-05,1,0.036,10,1.2,0.036
1.7278,-9.265e-06,1.3487e-05,1,0.038,10,1.2,0.038
1.8154,-7.5658e-06,1.4241e-05,1,0.04,10,1.2,0.04
1.903,-5.8666e-06,1.4996e-05,1,0.042,10,1.2,0.042
1.9906,-4.1674e-06,1.5751e-05,1,0.044,10,1.2,0.044
2.0782,-2.4682e-06,1.6505e-05,1,0.046,10,1.2,0.046
2.1658,-7.69e-07,1.726e-05,1,0.048,10,1.2,0.048
2.2534,9.302e-07,1.8015e-05,1,0.05,10,1.2,0.05
2.3389,2.4973e-06,2.09e-05,1,0.052,10,1.2,0.052
2.4245,4.0645e-06,2.3785e-05,1,0.054,10,1.2,0.054
2.51,5.6316e-06,2.6671e-05,1,0.056,10,1.2,0.056
2.5956,7.1988e-06,2.9556e-05,1,0.058,10,1.2,0.058
2.6811,8.7659e-06,3.2441e-05,1,0.06,10,1.2,0.06
2.7667,1.0333e-05,3.5326e-05,1,0.062,10,1.2,0.062
2.8523,1.19e-05,3.8211e-05,1,0.064,10,1.2,0.064
2.9378,1.3467e-05,4.1097e-05,1,0.066,10,1.2,0.066
3.0219,1.493e-05,4.2705e-05,1,0.068,10,1.2,0.068
3.1053,1.634e-05,4.3674e-05,1,0.07,10,1.2,0.07
3.1887,1.775e-05,4.4643e-05,1,0.072,10,1.2,0.072
3.2721,1.916e-05,4.5612e-05,1,0.074,10,1.2,0.074
3.3555,2.0571e-05,4.6581e-05,1,0.076,10,1.2,0.076
3.4389,2.1981e-05,4.755e-05,1,0.078,10,1.2,0.078
3.5223,2.3391e-05,4.852e-05,1,0.08,10,1.2,0.08
3.6057,2.4801e-05,4.9489e-05,1,0.082,10,1.2,0.082
3.6884,2.6144e-05,5.013e-05,1,0.084,10,1.2,0.084
3.7695,2.7351e-05,5.0115e-05,1,0.086,10,1.2,0.086
3.8507,2.8558e-05,5.0101e-05,1,0.088,10,1.2,0.088
3.9318,2.9766e-05,5.0086e-05,1,0.09,10,1.2,0.09
4.013,3.0973e-05,5.0071e-05,1,0.092,10,1.2,0.092
4.0941,3.218e-05,5.0056e-05,1,0.094,10,1.2,0.094
4.1753,3.3387e-05,5.0042e-05,1,0.096,10,1.2,0.096
4.2564,3.4595e-05,5.0027e-05,1,0.098,10,1.2,0.098
4.3375,3.5802e-05,5.0012e-05,1,0.1,10,1.2,0.1
4.4165,3.6847e-05,4.9763e-05,1,0.102,10,1.2,0.102
4.4955,3.7892e-05,4.9514e-05,1,0.104,10,1.2,0.104
4.5745,3.8937e-05,4.9264e-05,1,0.106,10,1.2,0.106
4.6535,3.9981e-05,4.9015e-05,1,0.108,10,1.2,0.108
4.7325,4.1026e-05,4.8766e-05,1,0.11,10,1.2,0.11
4.8114,4.2071e-05,4.8517e-05,1,0.112,10,1.2,0.112
4.8904,4.3116e-05,4.8267e-05,1,0.114,10,1.2,0.114
4.9694,4.4161e-05,4.8018e-05,1,0.116,10,1.2,0.116
5.047,4.5079e-05,4.7735e-05,1,0.118,10,1.2,0.118
