"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00081927,-8.8441e-06,6.0332e-07,1,0,10,0.2,0
0.044438,-3.5203e-05,3.0528e-06,1,0.002,10,0.2,0.002
0.089696,-6.1562e-05,5.5023e-06,1,0.004,10,0.2,0.004
0.13495,-8.7921e-05,7.9518e-06,1,0.006,10,0.2,0.006
0.18021,-0.00011428,1.0401e-05,1,0.008,10,0.2,0.008
0.22547,-0.00014064,1.2851e-05,1,0.01,10,0.2,0.01
0.27073,-0.000167,1.53e-05,1,0.012,10,0.2,0.012
0.31598,-0.00019336,1.775e-05,1,0.014,10,0.2,0.014
0.36124,-0.00021972,2.0199e-05,1,0.016,10,0.2,0.016
0.40814,-0.00023219,1.704e-05,1,0.018,10,0.2,0.018
0.45586,-0.00023772,1.1077e-05,1,0.02,10,0.2,0.02
0.50358,-0.00024326,5.1139e-06,1,0.022,10,0.2,0.022
0.5513,-0.00024879,-8.4927e-07,1,0.024,10,0.2,0.024
0.59903,-0.00025432,-6.8125e-06,1,0.026,10,0.2,0.026
0.64675,-0.00025986,-1.2776e-05,1,0.028,10,0.2,0.028
0.69447,-0.00026539,-1.8739e-05,1,0.03,10,0.2,0.03
0.74219,-0.00027092,-2.4702e-05,1,0.032,10,0.2,0.032
0.78829,-0.00027528,-2.9771e-05,1,0.034,10,0.2,0.034
0.83114,-0.00027728,-3.3051e-05,1,0.036,10,0.2,0.036
0.87399,-0.00027928,-3.6331e-05,1,0.038,10,0.2,0.038
0.91684,-0.00028128,-3.9611e-05,1,0.04,10,0.2,0.04
0.9597,-0.00028328,-4.2891e-05,1,0.042,10,0.2,0.042
1.0025,-0.00028529,-4.6172e-05,1,0.044,10,0.2,0.044
1.0454,-0.00028729,-4.9452e-05,1,0.046,10,0.2,0.046
1.0883,-0.00028929,-5.2732e-05,1,0.048,10,0.2,0.048
1.1311,-0.00029129,-5.6012e-05,1,0.05,10,0.2,0.05
1.1722,-0.00029297,-5.7574e-05,1,0.052,10,0.2,0.052
1.2133,-0.00029465,-5.9137e-05,1,0.054,10,0.2,0.054
1.2543,-0.00029633,-6.0699e-05,1,0.056,10,0.2,0.056
1.2954,-0.00029801,-6.2262e-05,1,0.058,10,0.2,0.058
1.3365,-0.00029969,-6.3824e-05,1,0.06,10,0.2,0.06
1.3776,-0.00030137,-6.5387e-05,1,0.062,10,0.2,0.062
1.4187,-0.00030305,-6.6949e-05,1,0.064,10,0.2,0.064
1.4597,-0.00030473,-6.8512e-05,1,0.066,10,0.2,0.066
1.4996,-0.00030627,-7.1458e-05,1,0.068,10,0.2,0.068
1.5389,-0.00030775,-7.5096e-05,1,0.07,10,0.2,0.07
1.5782,-0.00030923,-7.8735e-05,1,0.072,10,0.2,0.072
1.6174,-0.00031071,-8.2373e-05,1,0.074,10,0.2,0.074
1.6567,-0.00031219,-8.6011e-05,1,0.076,10,0.2,0.076
1.696,-0.00031367,-8.965e-05,1,0.078,10,0.2,0.078
1.7352,-0.00031515,-9.3288e-05,1,0.08,10,0.2,0.08
1.7745,-0.00031663,-9.6926e-05,1,0.082,10,0.2,0.082
1.8131,-0.00031805,-0.00010089,1,0.084,10,0.2,0.084
1.8506,-0.00031936,-0.00010549,1,0.086,10,0.2,0.086
1.888,-0.00032066,-0.00011009,1,0.088,10,0.2,0.088
1.9255,-0.00032197,-0.0001147,1,0.09,10,0.2,0.09
1.9629,-0.00032327,-0.0001193,1,0.092,10,0.2,0.092
2.0003,-0.00032458,-0.0001239,1,0.094,10,0.2,0.094
2.0378,-0.00032588,-0.00012851,1,0.096,10,0.2,0.096
2.0752,-0.00032719,-0.00013311,1,0.098,10,0.2,0.098
2.1126,-0.00032849,-0.00013771,1,0.1,10,0.2,0.1
2.1484,-0.00032962,-0.00014252,1,0.102,10,0.2,0.102
2.1842,-0.00033075,-0.00014732,1,0.104,10,0.2,0.104
2.2199,-0.00033188,-0.00015212,1,0.106,10,0.2,0.106
2.2557,-0.00033301,-0.00015692,1,0.108,10,0.2,0.108
2.2914,-0.00033414,-0.00016173,1,0.11,10,0.2,0.11
2.3272,-0.00033527,-0.00016653,1,0.112,10,0.2,0.112
2.363,-0.00033639,-0.00017133,1,0.114,10,0.2,0.114
2.3987,-0.00033752,-0.00017613,1,0.116,10,0.2,0.116
2.4334,-0.00033854,-0.00018098,1,0.118,10,0.2,0.118
2.4676,-0.00033949,-0.00018586,1,0.12,10,0.2,0.12
2.5018,-0.00034044,-0.00019074,1,0.122,10,0.2,0.122
2.536,-0.00034139,-0.00019561,1,0.124,10,0.2,0.124
2.5702,-0.00034235,-0.00020049,1,0.126,10,0.2,0.126
2.6044,-0.0003433,-0.00020537,1,0.128,10,0.2,0.128
2.6386,-0.00034425,-0.00021025,1,0.13,10,0.2,0.13
2.6728,-0.0003452,-0.00021512,1,0.132,10,0.2,0.132
2.7065,-0.0003461,-0.00022001,1,0.134,10,0.2,0.134
2.7392,-0.00034689,-0.00022492,1,0.136,10,0.2,0.136
2.7719,-0.00034768,-0.00022982,1,0.138,10,0.2,0.138
2.8046,-0.00034847,-0.00023473,1,0.14,10,0.2,0.14
2.8373,-0.00034926,-0.00023964,1,0.142,10,0.2,0.142
2.87,-0.00035005,-0.00024455,1,0.144,10,0.2,0.144
2.9027,-0.00035083,-0.00024945,1,0.146,10,0.2,0.146
2.9355,-0.00035162,-0.00025436,1,0.148,10,0.2,0.148
2.9682,-0.00035241,-0.00025927,1,0.15,10,0.2,0.15
2.9995,-0.00035305,-0.00026411,1,0.152,10,0.2,0.152
3.0308,-0.00035368,-0.00026895,1,0.154,10,0.2,0.154
3.0621,-0.00035431,-0.0002738,1,0.156,10,0.2,0.156
3.0934,-0.00035494,-0.00027864,1,0.158,10,0.2,0.158
3.1247,-0.00035558,-0.00028348,1,0.16,10,0.2,0.16
3.156,-0.00035621,-0.00028833,1,0.162,10,0.2,0.162
3.1873,-0.00035684,-0.00029317,1,0.164,10,0.2,0.164
3.2187,-0.00035747,-0.00029801,1,0.166,10,0.2,0.166
3.2491,-0.000358,-0.00030272,1,0.168,10,0.2,0.168
3.2791,-0.00035848,-0.00030735,1,0.17,10,0.2,0.17
3.3091,-0.00035896,-0.00031199,1,0.172,10,0.2,0.172
3.339,-0.00035944,-0.00031662,1,0.174,10,0.2,0.174
3.369,-0.00035992,-0.00032126,1,0.176,10,0.2,0.176
3.399,-0.00036039,-0.00032589,1,0.178,10,0.2,0.178
3.429,-0.00036087,-0.00033052,1,0.18,10,0.2,0.18
3.459,-0.00036135,-0.00033516,1,0.182,10,0.2,0.182
3.4886,-0.00036178,-0.00033968,1,0.184,10,0.2,0.184
3.5173,-0.0003621,-0.00034396,1,0.186,10,0.2,0.186
3.546,-0.00036242,-0.00034824,1,0.188,10,0.2,0.188
3.5748,-0.00036275,-0.00035252,1,0.19,10,0.2,0.19
3.6035,-0.00036307,-0.0003568,1,0.192,10,0.2,0.192
3.6322,-0.0003634,-0.00036109,1,0.194,10,0.2,0.194
3.661,-0.00036372,-0.00036537,1,0.196,10,0.2,0.196
3.6897,-0.00036404,-0.00036965,1,0.198,10,0.2,0.198
3.7185,-0.00036437,-0.00037393,1,0.2,10,0.2,0.2
3.746,-0.00036454,-0.00037776,1,0.202,10,0.2,0.202
3.7736,-0.00036471,-0.00038159,1,0.204,10,0.2,0.204
3.8011,-0.00036489,-0.00038542,1,0.206,10,0.2,0.206
3.8287,-0.00036506,-0.00038925,1,0.208,10,0.2,0.208
3.8562,-0.00036523,-0.00039308,1,0.21,10,0.2,0.21
3.8838,-0.0003654,-0.00039691,1,0.212,10,0.2,0.212
3.9113,-0.00036557,-0.00040074,1,0.214,10,0.2,0.214
3.9389,-0.00036575,-0.00040456,1,0.216,10,0.2,0.216
3.9657,-0.00036582,-0.00040805,1,0.218,10,0.2,0.218
3.9921,-0.00036584,-0.00041137,1,0.22,10,0.2,0.22
4.0185,-0.00036587,-0.00041468,1,0.222,10,0.2,0.222
4.0449,-0.00036589,-0.000418,1,0.224,10,0.2,0.224
4.0714,-0.00036592,-0.00042132,1,0.226,10,0.2,0.226
4.0978,-0.00036594,-0.00042463,1,0.228,10,0.2,0.228
4.1242,-0.00036596,-0.00042795,1,0.23,10,0.2,0.23
4.1506,-0.00036599,-0.00043127,1,0.232,10,0.2,0.232
4.1767,-0.00036596,-0.00043441,1,0.234,10,0.2,0.234
4.2021,-0.00036583,-0.00043721,1,0.236,10,0.2,0.236
4.2274,-0.0003657,-0.00044001,1,0.238,10,0.2,0.238
4.2528,-0.00036557,-0.00044281,1,0.24,10,0.2,0.24
4.2781,-0.00036544,-0.00044562,1,0.242,10,0.2,0.242
4.3035,-0.00036531,-0.00044842,1,0.244,10,0.2,0.244
4.3288,-0.00036517,-0.00045122,1,0.246,10,0.2,0.246
4.3542,-0.00036504,-0.00045402,1,0.248,10,0.2,0.248
4.3795,-0.00036491,-0.00045682,1,0.25,10,0.2,0.25
4.4039,-0.00036463,-0.00045912,1,0.252,10,0.2,0.252
4.4282,-0.00036435,-0.00046142,1,0.254,10,0.2,0.254
4.4526,-0.00036408,-0.00046371,1,0.256,10,0.2,0.256
4.4769,-0.0003638,-0.00046601,1,0.258,10,0.2,0.258
4.5012,-0.00036352,-0.00046831,1,0.26,10,0.2,0.26
4.5256,-0.00036324,-0.00047061,1,0.262,10,0.2,0.262
4.5499,-0.00036296,-0.00047291,1,0.264,10,0.2,0.264
4.5742,-0.00036268,-0.00047521,1,0.266,10,0.2,0.266
4.5979,-0.00036231,-0.00047722,1,0.268,10,0.2,0.268
4.6213,-0.0003619,-0.00047908,1,0.27,10,0.2,0.27
4.6446,-0.00036149,-0.00048094,1,0.272,10,0.2,0.272
4.668,-0.00036108,-0.0004828,1,0.274,10,0.2,0.274
4.6914,-0.00036066,-0.00048467,1,0.276,10,0.2,0.276
4.7147,-0.00036025,-0.00048653,1,0.278,10,0.2,0.278
4.7381,-0.00035984,-0.00048839,1,0.28,10,0.2,0.28
4.7615,-0.00035943,-0.00049026,1,0.282,10,0.2,0.282
4.7845,-0.00035897,-0.00049199,1,0.284,10,0.2,0.284
4.807,-0.00035841,-0.00049348,1,0.286,10,0.2,0.286
4.8294,-0.00035786,-0.00049496,1,0.288,10,0.2,0.288
4.8518,-0.0003573,-0.00049644,1,0.29,10,0.2,0.29
4.8743,-0.00035675,-0.00049792,1,0.292,10,0.2,0.292
