"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00039085,2.3356e-09,-4.5012e-06,1,0,10,1,0
2.2793,1.7932e-05,-0.00081835,1,0.002,10,1,0.002
4.559,3.5862e-05,-0.0016322,1,0.004,10,1,0.004
6.8387,5.3792e-05,-0.002446,1,0.006,10,1,0.006
9.1184,7.1722e-05,-0.0032599,1,0.008,10,1,0.008
11.398,8.9652e-05,-0.0040737,1,0.01,10,1,0.01
13.678,0.00010758,-0.0048876,1,0.012,10,1,0.012
15.958,0.00012551,-0.0057014,1,0.014,10,1,0.014
18.237,0.00014344,-0.0065153,1,0.016,10,1,0.016
20.517,0.00016137,-0.0073291,1,0.018,10,1,0.018
22.797,0.0001793,-0.008143,1,0.02,10,1,0.02
24.464,0.00017698,-0.0077453,1,0.022,10,1,0.022
26.132,0.00017466,-0.0073476,1,0.024,10,1,0.024
27.8,0.00017235,-0.0069499,1,0.026,10,1,0.026
29.468,0.00017003,-0.0065521,1,0.028,10,1,0.028
31.136,0.00016771,-0.0061544,1,0.03,10,1,0.03
32.803,0.00016539,-0.0057567,1,0.032,10,1,0.032
34.471,0.00016307,-0.005359,1,0.034,10,1,0.034
36.139,0.00016076,-0.0049613,1,0.036,10,1,0.036
37.807,0.00015844,-0.0045636,1,0.038,10,1,0.038
39.475,0.00015612,-0.0041659,1,0.04,10,1,0.04
40.527,0.0001658,-0.0040924,1,0.042,10,1,0.042
41.58,0.00017548,-0.004019,1,0.044,10,1,0.044
42.632,0.00018516,-0.0039455,1,0.046,10,1,0.046
43.684,0.00019485,-0.003872,1,0.048,10,1,0.048
44.737,0.00020453,-0.0037986,1,0.05,10,1,0.05
45.789,0.00021421,-0.0037251,1,0.052,10,1,0.052
46.842,0.00022389,-0.0036516,1,0.054,10,1,0.054
47.894,0.00023357,-0.0035782,1,0.056,10,1,0.056
48.946,0.00024325,-0.0035047,1,0.058,10,1,0.058
49.999,0.00025293,-0.0034313,1,0.06,10,1,0.06
50.576,0.00025534,-0.0033006,1,0.062,10,1,0.062
51.153,0.00025774,-0.00317,1,0.064,10,1,0.064
51.73,0.00026015,-0.0030394,1,0.066,10,1,0.066
52.307,0.00026255,-0.0029088,1,0.068,10,1,0.068
52.884,0.00026496,-0.0027782,1,0.07,10,1,0.07
53.461,0.00026736,-0.0026476,1,0.072,10,1,0.072
54.038,0.00026977,-0.0025169,1,0.074,10,1,0.074
54.615,0.00027218,-0.0023863,1,0.076,10,1,0.076
55.192,0.00027458,-0.0022557,1,0.078,10,1,0.078
55.769,0.00027699,-0.0021251,1,0.08,10,1,0.08
55.961,0.00027909,-0.0020443,1,0.082,10,1,0.082
56.153,0.00028118,-0.0019636,1,0.084,10,1,0.084
56.345,0.00028328,-0.0018828,1,0.086,10,1,0.086
56.537,0.00028538,-0.0018021,1,0.088,10,1,0.088
56.729,0.00028748,-0.0017213,1,0.09,10,1,0.09
56.921,0.00028958,-0.0016405,1,0.092,10,1,0.092
57.113,0.00029168,-0.0015598,1,0.094,10,1,0.094
57.305,0.00029378,-0.001479,1,0.096,10,1,0.096
57.497,0.00029588,-0.0013982,1,0.098,10,1,0.098
57.689,0.00029798,-0.0013175,1,0.1,10,1,0.1
57.589,0.00029861,-0.0012624,1,0.102,10,1,0.102
57.489,0.00029924,-0.0012072,1,0.104,10,1,0.104
57.389,0.00029988,-0.0011521,1,0.106,10,1,0.106
57.289,0.00030051,-0.001097,1,0.108,10,1,0.108
57.189,0.00030114,-0.0010418,1,0.11,10,1,0.11
57.089,0.00030178,-0.00098669,1,0.112,10,1,0.112
56.989,0.00030241,-0.00093156,1,0.114,10,1,0.114
56.889,0.00030304,-0.00087643,1,0.116,10,1,0.116
56.789,0.00030368,-0.0008213,1,0.118,10,1,0.118
56.689,0.00030431,-0.00076617,1,0.12,10,1,0.12
56.376,0.00030473,-0.0007429,1,0.122,10,1,0.122
56.064,0.00030515,-0.00071964,1,0.124,10,1,0.124
55.752,0.00030558,-0.00069638,1,0.126,10,1,0.126
55.44,0.000306,-0.00067311,1,0.128,10,1,0.128
55.128,0.00030642,-0.00064985,1,0.13,10,1,0.13
54.815,0.00030684,-0.00062659,1,0.132,10,1,0.132
54.503,0.00030726,-0.00060333,1,0.134,10,1,0.134
54.191,0.00030769,-0.00058006,1,0.136,10,1,0.136
53.879,0.00030811,-0.0005568,1,0.138,10,1,0.138
53.567,0.00030853,-0.00053354,1,0.14,10,1,0.14
53.112,0.00030856,-0.00053817,1,0.142,10,1,0.142
52.657,0.0003086,-0.0005428,1,0.144,10,1,0.144
52.202,0.00030863,-0.00054743,1,0.146,10,1,0.146
51.747,0.00030866,-0.00055206,1,0.148,10,1,0.148
51.293,0.0003087,-0.00055669,1,0.15,10,1,0.15
50.838,0.00030873,-0.00056132,1,0.152,10,1,0.152
50.383,0.00030876,-0.00056595,1,0.154,10,1,0.154
49.928,0.00030879,-0.00057058,1,0.156,10,1,0.156
49.473,0.00030883,-0.00057521,1,0.158,10,1,0.158
49.019,0.00030886,-0.00057984,1,0.16,10,1,0.16
48.48,0.00030849,-0.00060818,1,0.162,10,1,0.162
47.94,0.00030811,-0.00063653,1,0.164,10,1,0.164
47.401,0.00030774,-0.00066488,1,0.166,10,1,0.166
46.862,0.00030736,-0.00069322,1,0.168,10,1,0.168
46.323,0.00030699,-0.00072157,1,0.17,10,1,0.17
45.784,0.00030661,-0.00074991,1,0.172,10,1,0.172
45.244,0.00030624,-0.00077826,1,0.174,10,1,0.174
44.705,0.00030587,-0.0008066,1,0.176,10,1,0.176
44.166,0.00030549,-0.00083495,1,0.178,10,1,0.178
43.627,0.00030512,-0.00086329,1,0.18,10,1,0.18
43.05,0.00030409,-0.00090955,1,0.182,10,1,0.182
42.474,0.00030306,-0.0009558,1,0.184,10,1,0.184
41.897,0.00030204,-0.0010021,1,0.186,10,1,0.186
41.321,0.00030101,-0.0010483,1,0.188,10,1,0.188
40.744,0.00029998,-0.0010946,1,0.19,10,1,0.19
40.167,0.00029896,-0.0011408,1,0.192,10,1,0.192
39.591,0.00029793,-0.0011871,1,0.194,10,1,0.194
