"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00017422,4.6787e-07,-3.8567e-07,1,0,10,0.4,0
1.8872,-7.3528e-06,-0.00069249,1,0.002,10,0.4,0.002
3.7742,-1.5174e-05,-0.0013846,1,0.004,10,0.4,0.004
5.6612,-2.2994e-05,-0.0020767,1,0.006,10,0.4,0.006
7.5483,-3.0815e-05,-0.0027688,1,0.008,10,0.4,0.008
9.4353,-3.8636e-05,-0.0034609,1,0.01,10,0.4,0.01
11.322,-4.6456e-05,-0.004153,1,0.012,10,0.4,0.012
13.209,-5.4277e-05,-0.0048451,1,0.014,10,0.4,0.014
15.096,-6.2098e-05,-0.0055372,1,0.016,10,0.4,0.016
16.983,-6.9918e-05,-0.0062293,1,0.018,10,0.4,0.018
18.87,-7.7739e-05,-0.0069214,1,0.02,10,0.4,0.02
20.145,-8.995e-05,-0.0065989,1,0.022,10,0.4,0.022
21.42,-0.00010216,-0.0062763,1,0.024,10,0.4,0.024
22.694,-0.00011437,-0.0059538,1,0.026,10,0.4,0.026
23.969,-0.00012658,-0.0056312,1,0.028,10,0.4,0.028
25.243,-0.00013879,-0.0053087,1,0.03,10,0.4,0.03
26.518,-0.000151,-0.0049861,1,0.032,10,0.4,0.032
27.793,-0.00016321,-0.0046636,1,0.034,10,0.4,0.034
29.067,-0.00017542,-0.004341,1,0.036,10,0.4,0.036
30.342,-0.00018763,-0.0040185,1,0.038,10,0.4,0.038
31.616,-0.00019984,-0.0036959,1,0.04,10,0.4,0.04
32.324,-0.00018696,-0.0036423,1,0.042,10,0.4,0.042
33.032,-0.00017408,-0.0035887,1,0.044,10,0.4,0.044
33.739,-0.0001612,-0.0035351,1,0.046,10,0.4,0.046
34.447,-0.00014832,-0.0034815,1,0.048,10,0.4,0.048
35.154,-0.00013543,-0.0034279,1,0.05,10,0.4,0.05
35.862,-0.00012255,-0.0033742,1,0.052,10,0.4,0.052
36.569,-0.00010967,-0.0033206,1,0.054,10,0.4,0.054
37.277,-9.6787e-05,-0.003267,1,0.056,10,0.4,0.056
37.985,-8.3904e-05,-0.0032134,1,0.058,10,0.4,0.058
38.692,-7.1022e-05,-0.0031598,1,0.06,10,0.4,0.06
38.99,-5.5959e-05,-0.0030555,1,0.062,10,0.4,0.062
39.289,-4.0896e-05,-0.0029512,1,0.064,10,0.4,0.064
39.587,-2.5834e-05,-0.0028469,1,0.066,10,0.4,0.066
39.885,-1.0771e-05,-0.0027426,1,0.068,10,0.4,0.068
40.183,4.292e-06,-0.0026383,1,0.07,10,0.4,0.07
40.481,1.9355e-05,-0.002534,1,0.072,10,0.4,0.072
40.78,3.4418e-05,-0.0024297,1,0.074,10,0.4,0.074
41.078,4.948e-05,-0.0023254,1,0.076,10,0.4,0.076
41.376,6.4543e-05,-0.0022211,1,0.078,10,0.4,0.078
41.674,7.9606e-05,-0.0021168,1,0.08,10,0.4,0.08
41.67,9.8391e-05,-0.0020474,1,0.082,10,0.4,0.082
41.667,0.00011718,-0.0019779,1,0.084,10,0.4,0.084
41.663,0.00013596,-0.0019084,1,0.086,10,0.4,0.086
41.659,0.00015475,-0.0018389,1,0.088,10,0.4,0.088
41.655,0.00017353,-0.0017695,1,0.09,10,0.4,0.09
41.652,0.00019231,-0.0017,1,0.092,10,0.4,0.092
41.648,0.0002111,-0.0016305,1,0.094,10,0.4,0.094
41.644,0.00022988,-0.001561,1,0.096,10,0.4,0.096
41.64,0.00024867,-0.0014915,1,0.098,10,0.4,0.098
41.636,0.00026745,-0.0014221,1,0.1,10,0.4,0.1
41.429,0.00028568,-0.0013675,1,0.102,10,0.4,0.102
41.222,0.00030391,-0.001313,1,0.104,10,0.4,0.104
41.015,0.00032214,-0.0012585,1,0.106,10,0.4,0.106
40.808,0.00034038,-0.001204,1,0.108,10,0.4,0.108
40.601,0.00035861,-0.0011494,1,0.11,10,0.4,0.11
40.394,0.00037684,-0.0010949,1,0.112,10,0.4,0.112
40.187,0.00039507,-0.0010404,1,0.114,10,0.4,0.114
39.98,0.0004133,-0.00098588,1,0.116,10,0.4,0.116
39.773,0.00043153,-0.00093136,1,0.118,10,0.4,0.118
39.566,0.00044976,-0.00087684,1,0.12,10,0.4,0.12
39.233,0.00046573,-0.00084304,1,0.122,10,0.4,0.122
38.899,0.00048169,-0.00080925,1,0.124,10,0.4,0.124
38.566,0.00049766,-0.00077545,1,0.126,10,0.4,0.126
38.233,0.00051363,-0.00074166,1,0.128,10,0.4,0.128
37.9,0.0005296,-0.00070786,1,0.13,10,0.4,0.13
37.567,0.00054557,-0.00067407,1,0.132,10,0.4,0.132
37.234,0.00056153,-0.00064027,1,0.134,10,0.4,0.134
36.901,0.0005775,-0.00060648,1,0.136,10,0.4,0.136
36.568,0.00059347,-0.00057268,1,0.138,10,0.4,0.138
36.235,0.00060944,-0.00053889,1,0.14,10,0.4,0.14
35.835,0.00062246,-0.00052299,1,0.142,10,0.4,0.142
35.435,0.00063549,-0.00050709,1,0.144,10,0.4,0.144
35.035,0.00064851,-0.00049118,1,0.146,10,0.4,0.146
34.636,0.00066154,-0.00047528,1,0.148,10,0.4,0.148
34.236,0.00067456,-0.00045938,1,0.15,10,0.4,0.15
33.836,0.00068759,-0.00044348,1,0.152,10,0.4,0.152
33.436,0.00070061,-0.00042758,1,0.154,10,0.4,0.154
33.037,0.00071364,-0.00041168,1,0.156,10,0.4,0.156
32.637,0.00072666,-0.00039578,1,0.158,10,0.4,0.158
32.237,0.00073968,-0.00037987,1,0.16,10,0.4,0.16
31.814,0.00074964,-0.0003803,1,0.162,10,0.4,0.162
31.391,0.0007596,-0.00038072,1,0.164,10,0.4,0.164
30.968,0.00076956,-0.00038114,1,0.166,10,0.4,0.166
30.545,0.00077952,-0.00038157,1,0.168,10,0.4,0.168
30.123,0.00078947,-0.00038199,1,0.17,10,0.4,0.17
29.7,0.00079943,-0.00038241,1,0.172,10,0.4,0.172
29.277,0.00080939,-0.00038284,1,0.174,10,0.4,0.174
28.854,0.00081935,-0.00038326,1,0.176,10,0.4,0.176
28.431,0.00082931,-0.00038368,1,0.178,10,0.4,0.178
28.008,0.00083926,-0.0003841,1,0.18,10,0.4,0.18
27.592,0.00084588,-0.00039743,1,0.182,10,0.4,0.182
27.176,0.0008525,-0.00041076,1,0.184,10,0.4,0.184
26.759,0.00085912,-0.00042408,1,0.186,10,0.4,0.186
26.343,0.00086573,-0.00043741,1,0.188,10,0.4,0.188
25.927,0.00087235,-0.00045074,1,0.19,10,0.4,0.19
25.511,0.00087897,-0.00046406,1,0.192,10,0.4,0.192
25.095,0.00088558,-0.00047739,1,0.194,10,0.4,0.194
24.679,0.0008922,-0.00049071,1,0.196,10,0.4,0.196
24.262,0.00089882,-0.00050404,1,0.198,10,0.4,0.198
23.846,0.00090543,-0.00051737,1,0.2,10,0.4,0.2
23.456,0.0009089,-0.00053946,1,0.202,10,0.4,0.202
23.066,0.00091237,-0.00056156,1,0.204,10,0.4,0.204
22.675,0.00091584,-0.00058365,1,0.206,10,0.4,0.206
22.285,0.0009193,-0.00060575,1,0.208,10,0.4,0.208
21.895,0.00092277,-0.00062785,1,0.21,10,0.4,0.21
21.505,0.00092624,-0.00064994,1,0.212,10,0.4,0.212
21.114,0.0009297,-0.00067204,1,0.214,10,0.4,0.214
20.724,0.00093317,-0.00069413,1,0.216,10,0.4,0.216
20.334,0.00093664,-0.00071623,1,0.218,10,0.4,0.218
19.944,0.00094011,-0.00073832,1,0.22,10,0.4,0.22
19.591,0.00094066,-0.00076478,1,0.222,10,0.4,0.222
19.237,0.00094121,-0.00079123,1,0.224,10,0.4,0.224
