"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00030101,-4.3718e-07,-2.6588e-06,1,0,10,1.4,0
2.0868,-2.3239e-05,-0.00075609,1,0.002,10,1.4,0.002
4.1739,-4.604e-05,-0.0015095,1,0.004,10,1.4,0.004
6.261,-6.8842e-05,-0.002263,1,0.006,10,1.4,0.006
8.3481,-9.1643e-05,-0.0030164,1,0.008,10,1.4,0.008
10.435,-0.00011444,-0.0037698,1,0.01,10,1.4,0.01
12.522,-0.00013725,-0.0045232,1,0.012,10,1.4,0.012
14.609,-0.00016005,-0.0052767,1,0.014,10,1.4,0.014
16.696,-0.00018285,-0.0060301,1,0.016,10,1.4,0.016
18.784,-0.00020565,-0.0067835,1,0.018,10,1.4,0.018
20.871,-0.00022845,-0.007537,1,0.02,10,1.4,0.02
22.36,-0.00025764,-0.0071669,1,0.022,10,1.4,0.022
23.849,-0.00028683,-0.0067969,1,0.024,10,1.4,0.024
25.339,-0.00031601,-0.0064268,1,0.026,10,1.4,0.026
26.828,-0.0003452,-0.0060568,1,0.028,10,1.4,0.028
28.318,-0.00037439,-0.0056867,1,0.03,10,1.4,0.03
29.807,-0.00040358,-0.0053167,1,0.032,10,1.4,0.032
31.296,-0.00043276,-0.0049466,1,0.034,10,1.4,0.034
32.786,-0.00046195,-0.0045766,1,0.036,10,1.4,0.036
34.275,-0.00049114,-0.0042065,1,0.038,10,1.4,0.038
35.765,-0.00052033,-0.0038365,1,0.04,10,1.4,0.04
36.669,-0.00053332,-0.0037694,1,0.042,10,1.4,0.042
37.574,-0.00054631,-0.0037024,1,0.044,10,1.4,0.044
38.478,-0.00055931,-0.0036354,1,0.046,10,1.4,0.046
39.382,-0.0005723,-0.0035684,1,0.048,10,1.4,0.048
40.287,-0.0005853,-0.0035014,1,0.05,10,1.4,0.05
41.191,-0.00059829,-0.0034344,1,0.052,10,1.4,0.052
42.096,-0.00061128,-0.0033674,1,0.054,10,1.4,0.054
43,-0.00062428,-0.0033004,1,0.056,10,1.4,0.056
43.905,-0.00063727,-0.0032334,1,0.058,10,1.4,0.058
44.809,-0.00065026,-0.0031663,1,0.06,10,1.4,0.06
45.272,-0.00066579,-0.0030449,1,0.062,10,1.4,0.062
45.736,-0.00068132,-0.0029235,1,0.064,10,1.4,0.064
46.199,-0.00069685,-0.0028021,1,0.066,10,1.4,0.066
46.663,-0.00071238,-0.0026807,1,0.068,10,1.4,0.068
47.126,-0.0007279,-0.0025592,1,0.07,10,1.4,0.07
47.59,-0.00074343,-0.0024378,1,0.072,10,1.4,0.072
48.053,-0.00075896,-0.0023164,1,0.074,10,1.4,0.074
48.516,-0.00077449,-0.002195,1,0.076,10,1.4,0.076
48.98,-0.00079002,-0.0020736,1,0.078,10,1.4,0.078
49.443,-0.00080554,-0.0019522,1,0.08,10,1.4,0.08
49.56,-0.00081866,-0.001875,1,0.082,10,1.4,0.082
49.676,-0.00083178,-0.0017978,1,0.084,10,1.4,0.084
49.793,-0.00084489,-0.0017206,1,0.086,10,1.4,0.086
49.909,-0.00085801,-0.0016434,1,0.088,10,1.4,0.088
50.026,-0.00087112,-0.0015663,1,0.09,10,1.4,0.09
50.142,-0.00088424,-0.0014891,1,0.092,10,1.4,0.092
50.258,-0.00089736,-0.0014119,1,0.094,10,1.4,0.094
50.375,-0.00091047,-0.0013347,1,0.096,10,1.4,0.096
50.491,-0.00092359,-0.0012575,1,0.098,10,1.4,0.098
50.608,-0.0009367,-0.0011804,1,0.1,10,1.4,0.1
50.47,-0.00094886,-0.0011243,1,0.102,10,1.4,0.102
50.332,-0.00096102,-0.0010683,1,0.104,10,1.4,0.104
50.195,-0.00097318,-0.0010122,1,0.106,10,1.4,0.106
50.057,-0.00098533,-0.00095616,1,0.108,10,1.4,0.108
49.919,-0.00099749,-0.00090011,1,0.11,10,1.4,0.11
49.782,-0.0010096,-0.00084406,1,0.112,10,1.4,0.112
49.644,-0.0010218,-0.00078801,1,0.114,10,1.4,0.114
49.506,-0.001034,-0.00073196,1,0.116,10,1.4,0.116
49.368,-0.0010461,-0.00067591,1,0.118,10,1.4,0.118
49.231,-0.0010583,-0.00061986,1,0.12,10,1.4,0.12
48.916,-0.0010691,-0.00059089,1,0.122,10,1.4,0.122
48.601,-0.0010799,-0.00056193,1,0.124,10,1.4,0.124
48.286,-0.0010907,-0.00053297,1,0.126,10,1.4,0.126
47.972,-0.0011016,-0.00050401,1,0.128,10,1.4,0.128
47.657,-0.0011124,-0.00047505,1,0.13,10,1.4,0.13
47.342,-0.0011232,-0.00044609,1,0.132,10,1.4,0.132
