"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00017883,4.0721e-07,-2.4905e-06,1,0,10,0.6,0
2.1266,3.8653e-05,-0.00076953,1,0.002,10,0.6,0.002
4.2534,7.6899e-05,-0.0015366,1,0.004,10,0.6,0.004
6.3802,0.00011514,-0.0023036,1,0.006,10,0.6,0.006
8.507,0.00015339,-0.0030706,1,0.008,10,0.6,0.008
10.634,0.00019164,-0.0038377,1,0.01,10,0.6,0.01
12.761,0.00022988,-0.0046047,1,0.012,10,0.6,0.012
14.887,0.00026813,-0.0053718,1,0.014,10,0.6,0.014
17.014,0.00030637,-0.0061388,1,0.016,10,0.6,0.016
19.141,0.00034462,-0.0069058,1,0.018,10,0.6,0.018
21.268,0.00038287,-0.0076729,1,0.02,10,0.6,0.02
22.779,0.00039285,-0.0073064,1,0.022,10,0.6,0.022
24.289,0.00040284,-0.0069398,1,0.024,10,0.6,0.024
25.8,0.00041283,-0.0065733,1,0.026,10,0.6,0.026
27.311,0.00042282,-0.0062068,1,0.028,10,0.6,0.028
28.822,0.00043281,-0.0058402,1,0.03,10,0.6,0.03
30.333,0.0004428,-0.0054737,1,0.032,10,0.6,0.032
31.844,0.00045278,-0.0051072,1,0.034,10,0.6,0.034
33.355,0.00046277,-0.0047406,1,0.036,10,0.6,0.036
34.866,0.00047276,-0.0043741,1,0.038,10,0.6,0.038
36.377,0.00048275,-0.0040076,1,0.04,10,0.6,0.04
37.287,0.00050244,-0.003944,1,0.042,10,0.6,0.042
38.197,0.00052214,-0.0038805,1,0.044,10,0.6,0.044
39.108,0.00054184,-0.0038169,1,0.046,10,0.6,0.046
40.018,0.00056153,-0.0037533,1,0.048,10,0.6,0.048
40.929,0.00058123,-0.0036898,1,0.05,10,0.6,0.05
41.839,0.00060092,-0.0036262,1,0.052,10,0.6,0.052
42.75,0.00062062,-0.0035626,1,0.054,10,0.6,0.054
43.66,0.00064032,-0.0034991,1,0.056,10,0.6,0.056
44.571,0.00066001,-0.0034355,1,0.058,10,0.6,0.058
45.481,0.00067971,-0.003372,1,0.06,10,0.6,0.06
45.938,0.00069209,-0.0032538,1,0.062,10,0.6,0.062
46.395,0.00070447,-0.0031355,1,0.064,10,0.6,0.064
46.852,0.00071685,-0.0030173,1,0.066,10,0.6,0.066
47.309,0.00072924,-0.0028991,1,0.068,10,0.6,0.068
47.766,0.00074162,-0.0027809,1,0.07,10,0.6,0.07
48.224,0.000754,-0.0026627,1,0.072,10,0.6,0.072
48.681,0.00076638,-0.0025445,1,0.074,10,0.6,0.074
49.138,0.00077877,-0.0024263,1,0.076,10,0.6,0.076
49.595,0.00079115,-0.0023081,1,0.078,10,0.6,0.078
50.052,0.00080353,-0.0021899,1,0.08,10,0.6,0.08
50.154,0.00081559,-0.0021145,1,0.082,10,0.6,0.082
50.255,0.00082766,-0.0020391,1,0.084,10,0.6,0.084
50.357,0.00083972,-0.0019637,1,0.086,10,0.6,0.086
50.459,0.00085178,-0.0018883,1,0.088,10,0.6,0.088
50.561,0.00086385,-0.0018129,1,0.09,10,0.6,0.09
50.663,0.00087591,-0.0017375,1,0.092,10,0.6,0.092
