"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0001263,2.1618e-07,2.294e-06,1,0,10,0,0
-0.00012447,1.8534e-07,2.2968e-06,1,0.002,10,0,0.002
-0.00012264,1.5449e-07,2.2995e-06,1,0.004,10,0,0.004
-0.00012082,1.2365e-07,2.3023e-06,1,0.006,10,0,0.006
-0.00011899,9.2806e-08,2.305e-06,1,0.008,10,0,0.008
-0.00011717,6.1962e-08,2.3077e-06,1,0.01,10,0,0.01
-0.00011534,3.1118e-08,2.3105e-06,1,0.012,10,0,0.012
-0.00011351,2.7455e-10,2.3132e-06,1,0.014,10,0,0.014
-0.00011169,-3.0569e-08,2.316e-06,1,0.016,10,0,0.016
-0.00010986,-6.1413e-08,2.3187e-06,1,0.018,10,0,0.018
-0.00010803,-9.2257e-08,2.3214e-06,1,0.02,10,0,0.02
-0.00010844,-7.8544e-08,2.3629e-06,1,0.022,10,0,0.022
-0.00010884,-6.4831e-08,2.4043e-06,1,0.024,10,0,0.024
-0.00010925,-5.1118e-08,2.4458e-06,1,0.026,10,0,0.026
-0.00010965,-3.7405e-08,2.4872e-06,1,0.028,10,0,0.028
-0.00011005,-2.3692e-08,2.5287e-06,1,0.03,10,0,0.03
-0.00011046,-9.9786e-09,2.5701e-06,1,0.032,10,0,0.032
-0.00011086,3.7344e-09,2.6116e-06,1,0.034,10,0,0.034
-0.00011126,1.7447e-08,2.653e-06,1,0.036,10,0,0.036
-0.00011167,3.116e-08,2.6945e-06,1,0.038,10,0,0.038
-0.00011207,4.4873e-08,2.7359e-06,1,0.04,10,0,0.04
-0.00011161,4.8426e-08,2.7527e-06,1,0.042,10,0,0.042
-0.00011116,5.1978e-08,2.7694e-06,1,0.044,10,0,0.044
-0.0001107,5.553e-08,2.7862e-06,1,0.046,10,0,0.046
-0.00011025,5.9082e-08,2.8029e-06,1,0.048,10,0,0.048
-0.00010979,6.2634e-08,2.8197e-06,1,0.05,10,0,0.05
-0.00010933,6.6186e-08,2.8364e-06,1,0.052,10,0,0.052
-0.00010888,6.9738e-08,2.8532e-06,1,0.054,10,0,0.054
-0.00010842,7.3291e-08,2.8699e-06,1,0.056,10,0,0.056
-0.00010797,7.6843e-08,2.8867e-06,1,0.058,10,0,0.058
-0.00010751,8.0395e-08,2.9034e-06,1,0.06,10,0,0.06
-0.00010806,8.4258e-08,2.9031e-06,1,0.062,10,0,0.062
-0.00010861,8.812e-08,2.9029e-06,1,0.064,10,0,0.064
-0.00010916,9.1983e-08,2.9026e-06,1,0.066,10,0,0.066
-0.0001097,9.5846e-08,2.9024e-06,1,0.068,10,0,0.068
-0.00011025,9.9708e-08,2.9021e-06,1,0.07,10,0,0.07
-0.0001108,1.0357e-07,2.9019e-06,1,0.072,10,0,0.072
-0.00011135,1.0743e-07,2.9016e-06,1,0.074,10,0,0.074
-0.0001119,1.113e-07,2.9014e-06,1,0.076,10,0,0.076
-0.00011245,1.1516e-07,2.9011e-06,1,0.078,10,0,0.078
-0.000113,1.1902e-07,2.9009e-06,1,0.08,10,0,0.08
-0.00011314,1.244e-07,2.8887e-06,1,0.082,10,0,0.082
-0.00011327,1.2978e-07,2.8765e-06,1,0.084,10,0,0.084
-0.00011341,1.3516e-07,2.8643e-06,1,0.086,10,0,0.086
-0.00011355,1.4054e-07,2.8521e-06,1,0.088,10,0,0.088
-0.00011369,1.4592e-07,2.8399e-06,1,0.09,10,0,0.09
-0.00011382,1.513e-07,2.8277e-06,1,0.092,10,0,0.092
-0.00011396,1.5668e-07,2.8156e-06,1,0.094,10,0,0.094
-0.0001141,1.6206e-07,2.8034e-06,1,0.096,10,0,0.096
-0.00011424,1.6744e-07,2.7912e-06,1,0.098,10,0,0.098
-0.00011437,1.7282e-07,2.779e-06,1,0.1,10,0,0.1
-0.00011414,1.7805e-07,2.7633e-06,1,0.102,10,0,0.102
-0.0001139,1.8328e-07,2.7476e-06,1,0.104,10,0,0.104
-0.00011367,1.885e-07,2.7318e-06,1,0.106,10,0,0.106
-0.00011343,1.9373e-07,2.7161e-06,1,0.108,10,0,0.108
-0.00011319,1.9896e-07,2.7004e-06,1,0.11,10,0,0.11
