"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00014057,4.8845e-07,-2.1875e-05,1,0.166,10,2,0.166
-0.00013914,4.8648e-07,-2.1873e-05,1,0.168,10,2,0.168
-0.00013771,4.8451e-07,-2.1872e-05,1,0.17,10,2,0.17
-0.00013628,4.8254e-07,-2.187e-05,1,0.172,10,2,0.172
-0.00013485,4.8057e-07,-2.1868e-05,1,0.174,10,2,0.174
-0.00013342,4.7859e-07,-2.1867e-05,1,0.176,10,2,0.176
-0.00013199,4.7662e-07,-2.1865e-05,1,0.178,10,2,0.178
-0.00013056,4.7465e-07,-2.1863e-05,1,0.18,10,2,0.18
-0.00012984,4.7479e-07,-2.1819e-05,1,0.182,10,2,0.182
-0.00012913,4.7494e-07,-2.1775e-05,1,0.184,10,2,0.184
-0.00012842,4.7508e-07,-2.173e-05,1,0.186,10,2,0.186
-0.0001277,4.7522e-07,-2.1686e-05,1,0.188,10,2,0.188
-0.00012699,4.7536e-07,-2.1642e-05,1,0.19,10,2,0.19
-0.00012628,4.7551e-07,-2.1598e-05,1,0.192,10,2,0.192
-0.00012557,4.7565e-07,-2.1553e-05,1,0.194,10,2,0.194
-0.00012485,4.7579e-07,-2.1509e-05,1,0.196,10,2,0.196
-0.00012414,4.7594e-07,-2.1465e-05,1,0.198,10,2,0.198
-0.00012343,4.7608e-07,-2.142e-05,1,0.2,10,2,0.2
-0.00012293,4.7787e-07,-2.1349e-05,1,0.202,10,2,0.202
-0.00012242,4.7967e-07,-2.1278e-05,1,0.204,10,2,0.204
-0.00012192,4.8147e-07,-2.1207e-05,1,0.206,10,2,0.206
-0.00012142,4.8326e-07,-2.1136e-05,1,0.208,10,2,0.208
-0.00012092,4.8506e-07,-2.1065e-05,1,0.21,10,2,0.21
-0.00012041,4.8685e-07,-2.0994e-05,1,0.212,10,2,0.212
-0.00011991,4.8865e-07,-2.0923e-05,1,0.214,10,2,0.214
-0.00011941,4.9045e-07,-2.0852e-05,1,0.216,10,2,0.216
-0.00011891,4.9224e-07,-2.078e-05,1,0.218,10,2,0.218
-0.00011841,4.9404e-07,-2.0709e-05,1,0.22,10,2,0.22
-0.00011802,4.967e-07,-2.0624e-05,1,0.222,10,2,0.222
-0.00011763,4.9937e-07,-2.054e-05,1,0.224,10,2,0.224
-0.00011724,5.0204e-07,-2.0455e-05,1,0.226,10,2,0.226
-0.00011685,5.047e-07,-2.037e-05,1,0.228,10,2,0.228
-0.00011647,5.0737e-07,-2.0285e-05,1,0.23,10,2,0.23
-0.00011608,5.1004e-07,-2.02e-05,1,0.232,10,2,0.232
-0.00011569,5.127e-07,-2.0115e-05,1,0.234,10,2,0.234
-0.0001153,5.1537e-07,-2.003e-05,1,0.236,10,2,0.236
-0.00011492,5.1804e-07,-1.9946e-05,1,0.238,10,2,0.238
-0.00011453,5.207e-07,-1.9861e-05,1,0.24,10,2,0.24
-0.00011421,5.2453e-07,-1.9772e-05,1,0.242,10,2,0.242
-0.00011389,5.2836e-07,-1.9684e-05,1,0.244,10,2,0.244
-0.00011358,5.3219e-07,-1.9595e-05,1,0.246,10,2,0.246
-0.00011326,5.3602e-07,-1.9507e-05,1,0.248,10,2,0.248
-0.00011294,5.3985e-07,-1.9419e-05,1,0.25,10,2,0.25
-0.00011263,5.4368e-07,-1.933e-05,1,0.252,10,2,0.252
-0.00011231,5.4751e-07,-1.9242e-05,1,0.254,10,2,0.254
-0.00011199,5.5133e-07,-1.9153e-05,1,0.256,10,2,0.256
-0.00011168,5.5516e-07,-1.9065e-05,1,0.258,10,2,0.258
-0.00011136,5.5899e-07,-1.8976e-05,1,0.26,10,2,0.26
-0.00011109,5.6324e-07,-1.8892e-05,1,0.262,10,2,0.262
-0.00011083,5.6748e-07,-1.8807e-05,1,0.264,10,2,0.264
-0.00011056,5.7173e-07,-1.8723e-05,1,0.266,10,2,0.266
-0.0001103,5.7597e-07,-1.8638e-05,1,0.268,10,2,0.268
-0.00011003,5.8022e-07,-1.8554e-05,1,0.27,10,2,0.27
-0.00010977,5.8446e-07,-1.8469e-05,1,0.272,10,2,0.272
-0.00010951,5.8871e-07,-1.8385e-05,1,0.274,10,2,0.274
-0.00010924,5.9295e-07,-1.83e-05,1,0.276,10,2,0.276
-0.00010898,5.972e-07,-1.8216e-05,1,0.278,10,2,0.278
-0.00010871,6.0144e-07,-1.8131e-05,1,0.28,10,2,0.28
-0.0001085,6.0627e-07,-1.8056e-05,1,0.282,10,2,0.282
-0.00010828,6.1109e-07,-1.798e-05,1,0.284,10,2,0.284
-0.00010807,6.1592e-07,-1.7904e-05,1,0.286,10,2,0.286
-0.00010786,6.2075e-07,-1.7828e-05,1,0.288,10,2,0.288
-0.00010764,6.2557e-07,-1.7752e-05,1,0.29,10,2,0.29
-0.00010743,6.304e-07,-1.7676e-05,1,0.292,10,2,0.292
-0.00010722,6.3523e-07,-1.76e-05,1,0.294,10,2,0.294
-0.000107,6.4005e-07,-1.7524e-05,1,0.296,10,2,0.296
-0.00010679,6.4488e-07,-1.7448e-05,1,0.298,10,2,0.298
-0.00010658,6.4971e-07,-1.7372e-05,1,0.3,10,2,0.3
-0.00010639,6.5462e-07,-1.7308e-05,1,0.302,10,2,0.302
-0.0001062,6.5954e-07,-1.7243e-05,1,0.304,10,2,0.304
-0.00010602,6.6446e-07,-1.7179e-05,1,0.306,10,2,0.306
-0.00010583,6.6937e-07,-1.7114e-05,1,0.308,10,2,0.308
-0.00010564,6.7429e-07,-1.705e-05,1,0.31,10,2,0.31
-0.00010545,6.7921e-07,-1.6985e-05,1,0.312,10,2,0.312
-0.00010527,6.8412e-07,-1.6921e-05,1,0.314,10,2,0.314
-0.00010508,6.8904e-07,-1.6856e-05,1,0.316,10,2,0.316
-0.00010489,6.9396e-07,-1.6792e-05,1,0.318,10,2,0.318
-0.00010471,6.9887e-07,-1.6728e-05,1,0.32,10,2,0.32
-0.00010446,7.0381e-07,-1.6676e-05,1,0.322,10,2,0.322
-0.00010421,7.0875e-07,-1.6624e-05,1,0.324,10,2,0.324
-0.00010397,7.1369e-07,-1.6572e-05,1,0.326,10,2,0.326
-0.00010372,7.1863e-07,-1.652e-05,1,0.328,10,2,0.328
-0.00010347,7.2357e-07,-1.6468e-05,1,0.33,10,2,0.33
-0.00010323,7.285e-07,-1.6416e-05,1,0.332,10,2,0.332
-0.00010298,7.3344e-07,-1.6364e-05,1,0.334,10,2,0.334
-0.00010273,7.3838e-07,-1.6313e-05,1,0.336,10,2,0.336
-0.00010249,7.4332e-07,-1.6261e-05,1,0.338,10,2,0.338
-0.00010224,7.4826e-07,-1.6209e-05,1,0.34,10,2,0.34
-0.00010192,7.5298e-07,-1.617e-05,1,0.342,10,2,0.342
-0.0001016,7.5771e-07,-1.6131e-05,1,0.344,10,2,0.344
-0.00010128,7.6243e-07,-1.6092e-05,1,0.346,10,2,0.346
-0.00010097,7.6716e-07,-1.6054e-05,1,0.348,10,2,0.348
-0.00010065,7.7188e-07,-1.6015e-05,1,0.35,10,2,0.35
-0.00010033,7.7661e-07,-1.5976e-05,1,0.352,10,2,0.352
-0.00010001,7.8133e-07,-1.5937e-05,1,0.354,10,2,0.354
-9.9692e-05,7.8606e-07,-1.5899e-05,1,0.356,10,2,0.356
-9.9373e-05,7.9078e-07,-1.586e-05,1,0.358,10,2,0.358
-9.9055e-05,7.9551e-07,-1.5821e-05,1,0.36,10,2,0.36
-9.8877e-05,8.0039e-07,-1.5795e-05,1,0.362,10,2,0.362
-9.8699e-05,8.0528e-07,-1.5769e-05,1,0.364,10,2,0.364
-9.8521e-05,8.1017e-07,-1.5744e-05,1,0.366,10,2,0.366
-9.8343e-05,8.1505e-07,-1.5718e-05,1,0.368,10,2,0.368
-9.8166e-05,8.1994e-07,-1.5692e-05,1,0.37,10,2,0.37
-9.7988e-05,8.2482e-07,-1.5666e-05,1,0.372,10,2,0.372
-9.781e-05,8.2971e-07,-1.564e-05,1,0.374,10,2,0.374
-9.7632e-05,8.3459e-07,-1.5614e-05,1,0.376,10,2,0.376
-9.7454e-05,8.3948e-07,-1.5589e-05,1,0.378,10,2,0.378
-9.7276e-05,8.4437e-07,-1.5563e-05,1,0.38,10,2,0.38
-9.7493e-05,8.4923e-07,-1.5549e-05,1,0.382,10,2,0.382
-9.7709e-05,8.541e-07,-1.5535e-05,1,0.384,10,2,0.384
-9.7925e-05,8.5897e-07,-1.5522e-05,1,0.386,10,2,0.386
-9.8141e-05,8.6384e-07,-1.5508e-05,1,0.388,10,2,0.388
-9.8357e-05,8.6871e-07,-1.5494e-05,1,0.39,10,2,0.39
-9.8574e-05,8.7358e-07,-1.5481e-05,1,0.392,10,2,0.392
-9.879e-05,8.7845e-07,-1.5467e-05,1,0.394,10,2,0.394
-9.9006e-05,8.8332e-07,-1.5454e-05,1,0.396,10,2,0.396
-9.9222e-05,8.8819e-07,-1.544e-05,1,0.398,10,2,0.398
-9.9439e-05,8.9306e-07,-1.5426e-05,1,0.4,10,2,0.4
-9.8502e-05,8.9546e-07,-1.5418e-05,1,0.402,10,2,0.402
-9.7566e-05,8.9787e-07,-1.541e-05,1,0.404,10,2,0.404
-9.663e-05,9.0027e-07,-1.5401e-05,1,0.406,10,2,0.406
-9.5694e-05,9.0268e-07,-1.5393e-05,1,0.408,10,2,0.408
-9.4758e-05,9.0508e-07,-1.5385e-05,1,0.41,10,2,0.41
-9.3822e-05,9.0749e-07,-1.5376e-05,1,0.412,10,2,0.412
-9.2886e-05,9.0989e-07,-1.5368e-05,1,0.414,10,2,0.414
-9.195e-05,9.123e-07,-1.536e-05,1,0.416,10,2,0.416
-9.1014e-05,9.147e-07,-1.5351e-05,1,0.418,10,2,0.418
-9.0077e-05,9.1711e-07,-1.5343e-05,1,0.42,10,2,0.42
-9.0335e-05,9.2088e-07,-1.536e-05,1,0.422,10,2,0.422
-9.0593e-05,9.2466e-07,-1.5377e-05,1,0.424,10,2,0.424
-9.0851e-05,9.2844e-07,-1.5394e-05,1,0.426,10,2,0.426
-9.1108e-05,9.3221e-07,-1.5411e-05,1,0.428,10,2,0.428
-9.1366e-05,9.3599e-07,-1.5428e-05,1,0.43,10,2,0.43
-9.1624e-05,9.3977e-07,-1.5445e-05,1,0.432,10,2,0.432
-9.1881e-05,9.4354e-07,-1.5462e-05,1,0.434,10,2,0.434
-9.2139e-05,9.4732e-07,-1.5479e-05,1,0.436,10,2,0.436
-9.2397e-05,9.5109e-07,-1.5496e-05,1,0.438,10,2,0.438
-9.2654e-05,9.5487e-07,-1.5513e-05,1,0.44,10,2,0.44
-9.4705e-05,9.6314e-07,-1.5534e-05,1,0.442,10,2,0.442
-9.6756e-05,9.7141e-07,-1.5555e-05,1,0.444,10,2,0.444
-9.8807e-05,9.7967e-07,-1.5576e-05,1,0.446,10,2,0.446
-0.00010086,9.8794e-07,-1.5597e-05,1,0.448,10,2,0.448
-0.00010291,9.9621e-07,-1.5618e-05,1,0.45,10,2,0.45
-0.00010496,1.0045e-06,-1.5639e-05,1,0.452,10,2,0.452
-0.00010701,1.0127e-06,-1.566e-05,1,0.454,10,2,0.454
-0.00010906,1.021e-06,-1.5681e-05,1,0.456,10,2,0.456
-0.00011111,1.0293e-06,-1.5702e-05,1,0.458,10,2,0.458
-0.00011316,1.0375e-06,-1.5723e-05,1,0.46,10,2,0.46
-0.00011209,1.0438e-06,-1.5759e-05,1,0.462,10,2,0.462
-0.00011101,1.0501e-06,-1.5796e-05,1,0.464,10,2,0.464
-0.00010993,1.0564e-06,-1.5832e-05,1,0.466,10,2,0.466
-0.00010885,1.0627e-06,-1.5868e-05,1,0.468,10,2,0.468
-0.00010778,1.069e-06,-1.5904e-05,1,0.47,10,2,0.47
-0.0001067,1.0752e-06,-1.594e-05,1,0.472,10,2,0.472
-0.00010562,1.0815e-06,-1.5976e-05,1,0.474,10,2,0.474
-0.00010455,1.0878e-06,-1.6012e-05,1,0.476,10,2,0.476
-0.00010347,1.0941e-06,-1.6048e-05,1,0.478,10,2,0.478
-0.00010239,1.1004e-06,-1.6084e-05,1,0.48,10,2,0.48
-0.00010208,1.1139e-06,-1.6119e-05,1,0.482,10,2,0.482
-0.00010178,1.1273e-06,-1.6153e-05,1,0.484,10,2,0.484
-0.00010147,1.1408e-06,-1.6188e-05,1,0.486,10,2,0.486
-0.00010116,1.1543e-06,-1.6222e-05,1,0.488,10,2,0.488
-0.00010085,1.1678e-06,-1.6257e-05,1,0.49,10,2,0.49
-0.00010054,1.1813e-06,-1.6291e-05,1,0.492,10,2,0.492
-0.00010023,1.1948e-06,-1.6326e-05,1,0.494,10,2,0.494
-9.9923e-05,1.2083e-06,-1.636e-05,1,0.496,10,2,0.496
-9.9614e-05,1.2218e-06,-1.6394e-05,1,0.498,10,2,0.498
-9.9305e-05,1.2353e-06,-1.6429e-05,1,0.5,10,2,0.5
-9.8457e-05,1.2446e-06,-1.6482e-05,1,0.502,10,2,0.502
-9.7608e-05,1.254e-06,-1.6535e-05,1,0.504,10,2,0.504
-9.676e-05,1.2634e-06,-1.6588e-05,1,0.506,10,2,0.506
-9.5911e-05,1.2727e-06,-1.664e-05,1,0.508,10,2,0.508
-9.5063e-05,1.2821e-06,-1.6693e-05,1,0.51,10,2,0.51
-9.4214e-05,1.2915e-06,-1.6746e-05,1,0.512,10,2,0.512
-9.3366e-05,1.3008e-06,-1.6799e-05,1,0.514,10,2,0.514
-9.2518e-05,1.3102e-06,-1.6852e-05,1,0.516,10,2,0.516
-9.1669e-05,1.3196e-06,-1.6905e-05,1,0.518,10,2,0.518
-9.0821e-05,1.329e-06,-1.6958e-05,1,0.52,10,2,0.52
-9.0969e-05,1.3308e-06,-1.701e-05,1,0.522,10,2,0.522
-9.1116e-05,1.3327e-06,-1.7063e-05,1,0.524,10,2,0.524
-9.1264e-05,1.3345e-06,-1.7116e-05,1,0.526,10,2,0.526
-9.1412e-05,1.3364e-06,-1.7168e-05,1,0.528,10,2,0.528
-9.156e-05,1.3383e-06,-1.7221e-05,1,0.53,10,2,0.53
-9.1708e-05,1.3401e-06,-1.7274e-05,1,0.532,10,2,0.532
-9.1856e-05,1.342e-06,-1.7326e-05,1,0.534,10,2,0.534
-9.2004e-05,1.3438e-06,-1.7379e-05,1,0.536,10,2,0.536
-9.2152e-05,1.3457e-06,-1.7432e-05,1,0.538,10,2,0.538
-9.23e-05,1.3476e-06,-1.7484e-05,1,0.54,10,2,0.54
-9.2818e-05,1.3477e-06,-1.7545e-05,1,0.542,10,2,0.542
-9.3337e-05,1.3478e-06,-1.7605e-05,1,0.544,10,2,0.544
-9.3855e-05,1.348e-06,-1.7666e-05,1,0.546,10,2,0.546
-9.4374e-05,1.3481e-06,-1.7727e-05,1,0.548,10,2,0.548
-9.4892e-05,1.3483e-06,-1.7787e-05,1,0.55,10,2,0.55
-9.5411e-05,1.3484e-06,-1.7848e-05,1,0.552,10,2,0.552
-9.5929e-05,1.3485e-06,-1.7909e-05,1,0.554,10,2,0.554
-9.6448e-05,1.3487e-06,-1.7969e-05,1,0.556,10,2,0.556
-9.6966e-05,1.3488e-06,-1.803e-05,1,0.558,10,2,0.558
-9.7485e-05,1.349e-06,-1.8091e-05,1,0.56,10,2,0.56
-9.7567e-05,1.3512e-06,-1.8157e-05,1,0.562,10,2,0.562
-9.7648e-05,1.3534e-06,-1.8224e-05,1,0.564,10,2,0.564
-9.773e-05,1.3557e-06,-1.829e-05,1,0.566,10,2,0.566
-9.7812e-05,1.3579e-06,-1.8357e-05,1,0.568,10,2,0.568
-9.7894e-05,1.3602e-06,-1.8424e-05,1,0.57,10,2,0.57
-9.7976e-05,1.3624e-06,-1.849e-05,1,0.572,10,2,0.572
-9.8058e-05,1.3647e-06,-1.8557e-05,1,0.574,10,2,0.574
-9.814e-05,1.3669e-06,-1.8623e-05,1,0.576,10,2,0.576
-9.8222e-05,1.3692e-06,-1.869e-05,1,0.578,10,2,0.578
-9.8304e-05,1.3714e-06,-1.8756e-05,1,0.58,10,2,0.58
-9.8481e-05,1.3688e-06,-1.8829e-05,1,0.582,10,2,0.582
-9.8658e-05,1.3662e-06,-1.8902e-05,1,0.584,10,2,0.584
-9.8835e-05,1.3636e-06,-1.8974e-05,1,0.586,10,2,0.586
-9.9011e-05,1.3609e-06,-1.9047e-05,1,0.588,10,2,0.588
-9.9188e-05,1.3583e-06,-1.912e-05,1,0.59,10,2,0.59
-9.9365e-05,1.3557e-06,-1.9192e-05,1,0.592,10,2,0.592
-9.9542e-05,1.3531e-06,-1.9265e-05,1,0.594,10,2,0.594
-9.9719e-05,1.3505e-06,-1.9337e-05,1,0.596,10,2,0.596
-9.9895e-05,1.3479e-06,-1.941e-05,1,0.598,10,2,0.598
-0.00010007,1.3453e-06,-1.9483e-05,1,0.6,10,2,0.6
-0.00010016,1.3452e-06,-1.9553e-05,1,0.602,10,2,0.602
-0.00010024,1.3452e-06,-1.9623e-05,1,0.604,10,2,0.604
-0.00010033,1.3452e-06,-1.9693e-05,1,0.606,10,2,0.606
-0.00010042,1.3451e-06,-1.9763e-05,1,0.608,10,2,0.608
-0.0001005,1.3451e-06,-1.9833e-05,1,0.61,10,2,0.61
-0.00010059,1.3451e-06,-1.9903e-05,1,0.612,10,2,0.612
